"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Billings","MT","Billings","Yellowstone County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,225000,210000,226450,229000,232450,236250,228900,228900,228900,228900,232450,232950,224900,220000,235000,221500,216250,227450,217500,229900,232450,235000,229000,205000,208500,215950,238950,234900,236450,225950,219950,225950,230000,225000
"Ramapo","NY","New York-Newark-Jersey City","Rockland County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,379000,379000,349000,349900,354450,379000,399000,379000,399000,354000,361500,402450,379950,374450,374450,364500,394500,402500,402500,402500,450000,479900,499000,459000,422450,419900,422500,409500,417450,429997.5,440000,439000,432000,449999.5,439000,450000,398999.5,364000,399999,399999.5,432000,450000,439000,437000,468800,482000,469000,499900
"New Haven","CT","New Haven-Milford","New Haven County",75,172450,179900,179450,175000,174900,174900,169900,164900,159900,159000,154900,150000,150000,149900,154900,154900,155000,154950,149900,149900,155450,149900,149900,149900,149900,149000,139900,149450,149000,149450,140000,140000,140000,140000,139900,140000,135900,139900,140000,140000,149000,149900,150000,149900,159000,157000,159900,160000,159000,159000,159000,169999,179900,184950,189000,179000,175000,177000,169943.5,169987,174950,172495,179450,189900,199000,194450,199900,195500,185000,199000,190400,189900,195000,189950,199900,2e+05,210000,210000,194000,189950,192000,192000,189900,189900,185000,189950,190000,2e+05,199950,210000,225000,192400,189062.5,199000,195400,215000,212500,209000,220000,235000,214950,215000,239500,239000,227000,229900,229900,232450,242450
"Elizabeth","NJ","New York-Newark-Jersey City","Union County",76,247000,240000,239900,237500,239450,234450,227250,220000,220000,220000,220000,220000,220000,220000,229000,220000,220000,220000,225900,229000,222500,229000,220000,239000,229000,228000,228000,228000,219900,222000,225000,226000,235000,235000,226000,219000,199900,199900,199900,199950,225000,237000,245000,239000,249000,249000,244500,235950,229000,229000,234000,246750,249000,249000,249950,249000,250000,249000,245000,250000,255000,250000,249900,249000,250000,259900,260000,260000,265000,263250,265000,265000,265000,265000,279900,275000,290000,275000,275000,280000,280000,269500,275000,275000,289000,295000,289000,289450,297000,299000,299000,309900,315000,320000,319000,327000,319450,319000,325000,320000,325000,325000,325000,349000,349990,350000,349900,350000,349999.5
"Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",77,189900,189900,189900,189900,189900,189900,184900,179900,171450,178000,169900,169900,169900,169900,169900,169900,176900,169900,169900,169900,159900,159950,159950,164900,159000,150000,149450,150000,160000,160000,160000,158000,166400,164900,165900,165900,166900,162450,162450,169450,167900,174900,174900,174900,174900,170000,179900,179900,177450,179900,185000,185000,189450,189900,189900,189900,174900,174900,174900,170700,169900,174900,164900,169000,179900,169900,159900,155000,155000,155000,155000,155000,155000,155000,159900,166950,168500,169000,169000,169000,168000,164900,169900,175000,179000,184900,184900,189900,197000,192500,189900,187900,199900,199900,195000,189900,197000,195000,189900,199000,189000,189000,189000,195000,197000,199999,209000,199900,209000
"East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",78,277500,256500,265320,275000,299000,275000,270000,270000,270000,259000,263950,259000,262950,275000,274000,273000,270000,274250,279000,275000,275000,290500,272500,259950,275000,270000,275000,265000,270000,287000,297450,320000,325000,330000,329000,324500,311500,319949.5,313950,326900,349000,340000,349500,380000,369950,369950,369950,364950,375000,407000,410000,410000,425000,425000,415000,434500,450000,450000,430000,439000,425000,449999,449999,456000,457400,455000,476500,478000,465000,475000,489000,499500,489000,484000,484000,499000,499999.5,499999,499900,5e+05,5e+05,526250,524000,524000,524000,529500,560000,569900,557250,549450,544000,530000,530000,531900,539000,539000,539995,545000,572500,561950,579000,579495,579000,575000,575000,580000,589000,599949.5,595000
"Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629000,649950,639475,612475,599000,599900,641500,648000,695000,669900,659950,650000
"Broken Arrow","OK","Tulsa","Tulsa County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279000,279000,244450,265000,279000,279000,264950,264900,259900,237000,243200,267250,262450,244950,249900,257450,256700,249949.5,249900,235900,232950,223200,228000,238950,238450,238900,239900,259500,262500,265000,265000,265000,252500,250000,249900,249900,260000,256000,275000,279900,279950,275000,264900,265000,270000,269000,269900,269969,274833,269900,269450,262000,264900,265000,264900,269000,259900,259000,272450
"Independence","MO","Kansas City","Jackson County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119950,118450,108000,1e+05,1e+05,105899,111000,118750,117750,128500,129000,135950,143450,138900
"Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,225000,225000,235000,237250,239500,224900,238900,240000,244450,238450,229900,234500,225000,232200,234500,238000,237500,237500,237500,250000,258875,251500,251500,252450,250000,244000,239000
"College Station","TX","College Station-Bryan","Brazos County",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294949.5,307499.5,300400,297900,304900,304900,295900,299900,299900,295900,299450,290949.5,291949.5,299000,319000,350000,337500,299000
"Manchester","NH","Manchester-Nashua","Hillsborough County",84,199900,207000,203900,2e+05,203500,199900,199900,199900,197000,199000,195000,199500,189900,184900,180000,182400,180000,186950,184900,192910,199900,189900,174900,174900,179700,184900,184900,189900,179900,197000,199900,197000,199900,189900,187450,185000,189900,195800,199900,224950,214900,207400,211900,214400,219900,219000,229000,232400,222350,224900,227900,229900,229900,224900,224900,224900,224900,215900,219000,219900,219950,220000,219900,219900,229900,229900,227950,229900,229900,229900,225000,224950,228500,228500,229700,224900,224900,224900,229200,234900,229900,234450,233350,244900,249900,241500,240000,240900,248000,242950,244900,249900,259450,257000,270000,289450,284450,277450,269950,279900,279900,279900,279900,284900,299900,299900,299900,289999,286250
"Lowell","MA","Boston-Cambridge-Newton","Middlesex County",85,,,,,,,,,,,,207000,199000,179900,185000,179900,185000,199900,214900,209900,189450,189950,179900,187450,179000,189900,190000,190000,199900,219000,219000,214400,239900,239900,239900,222450,224900,229000,215000,219000,229000,239000,228900,239900,239450,239900,237000,227000,239900,269900,269900,279000,278950,278000,259900,249450,249000,249900,249900,249000,249000,249000,248500,259900,279000,290000,287200,289900,299000,3e+05,3e+05,295000,289900,285000,274700,285000,289900,285000,289900,289900,299900,299900,299900,309900,299949.5,299900,299900,319444,337500,337500,324900,319900,337500,337500,325000,349900,349900,372450,369900,379900,369900,379900,379900,372442,372400,372449.5,369900,375000,369900
"West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274500,279900,287500,260000,290000,299250,285000,295000,295000,270000,272450,279000,275000,267000,279900,285000,297000,296750,299000
"Fargo","ND","Fargo","Cass County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,179400,173900,175900,176900,183000,176900,186500,185000,185000,185450,183950,181900,184800,179950,185900,184900,187900,193950,188800,195000,188800,188650,188800,189900,189900,189900,187900,179950,179800,179950,186500,188500,190000,192000,189900,189900,189900,189900,188950,188450,189000,188900,192000
