"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Manhattan","IL","Chicago-Naperville-Elgin, IL-IN-WI",6383,3,12.3076923076923,112,8.97142857142857,8.88275862068966
"City","Flossmoor","IL","Chicago-Naperville-Elgin, IL-IN-WI",6398,3,11.7021276595745,140.5,9.31428571428571,8.88275862068966
"City","Crestwood","IL","Chicago-Naperville-Elgin, IL-IN-WI",6436,3,18.0555555555556,77,6.97142857142857,8.88275862068966
"City","Lindenhurst","IL","Chicago-Naperville-Elgin, IL-IN-WI",6609,3,9.87654320987654,91,4.22857142857143,8.88275862068966
"City","Barrington Hills","IL","Chicago-Naperville-Elgin, IL-IN-WI",6671,3,6.42857142857143,221.5,5.48571428571429,8.88275862068966
"City","Sugar Grove","IL","Chicago-Naperville-Elgin, IL-IN-WI",6920,3,12.5,88,7.14285714285714,8.88275862068966
"City","Palos Park","IL","Chicago-Naperville-Elgin, IL-IN-WI",7061,3,14.1414141414141,96.5,9.02857142857143,8.88275862068966
"City","Inverness","IL","Chicago-Naperville-Elgin, IL-IN-WI",7120,3,5.93220338983051,135.5,4.97142857142857,8.88275862068966
"City","Clarendon Hills","IL","Chicago-Naperville-Elgin, IL-IN-WI",7193,3,3.33333333333333,110,3.31428571428571,8.88275862068966
"City","Oak Brook","IL","Chicago-Naperville-Elgin, IL-IN-WI",7290,3,7.00636942675159,106,3.65714285714286,8.88275862068966
"City","Monee","IL","Chicago-Naperville-Elgin, IL-IN-WI",7458,3,11.7647058823529,101.5,8,8.88275862068966
"City","Lincolnshire","IL","Chicago-Naperville-Elgin, IL-IN-WI",7487,3,6.89655172413793,124,5.2,8.88275862068966
"City","Round Lake","IL","Chicago-Naperville-Elgin, IL-IN-WI",7826,3,12.6436781609195,83,6.05714285714286,8.88275862068966
"City","Spring Grove","IL","Chicago-Naperville-Elgin, IL-IN-WI",7868,3,10.5882352941176,95.5,6.28571428571429,8.88275862068966
"City","Lake Villa","IL","Chicago-Naperville-Elgin, IL-IN-WI",8030,3,13.3333333333333,93,8.34285714285714,8.88275862068966
"City","Glencoe","IL","Chicago-Naperville-Elgin, IL-IN-WI",8048,3,9.32203389830508,119,6.8,8.88275862068966
"City","Wonder Lake","IL","Chicago-Naperville-Elgin, IL-IN-WI",8393,3,10.9375,77,2.11428571428571,8.88275862068966
"City","Wauconda","IL","Chicago-Naperville-Elgin, IL-IN-WI",8443,3,10.989010989011,78,2.4,8.88275862068966
"City","Barrington","IL","Chicago-Naperville-Elgin, IL-IN-WI",8722,3,10.2189781021898,111,7.2,8.88275862068966
"City","Hawthorn Woods","IL","Chicago-Naperville-Elgin, IL-IN-WI",8899,3,9,123,6.62857142857143,8.88275862068966
"City","Fox Lake","IL","Chicago-Naperville-Elgin, IL-IN-WI",9581,3,11.8181818181818,97.5,7.71428571428571,8.88275862068966
"City","Cincinnati","OH","Cincinnati, OH-KY-IN",48,28,11.2718505123568,66,7.2,4.27586206896552
"City","Hamilton","OH","Cincinnati, OH-KY-IN",201,28,11.2359550561798,63,5.2,4.27586206896552
"City","West Chester","OH","Cincinnati, OH-KY-IN",654,28,11.2903225806452,60,4.4,4.27586206896552
"City","Middletown","OH","Cincinnati, OH-KY-IN",708,28,11.8110236220472,73.5,8.8,4.27586206896552
"City","Loveland","OH","Cincinnati, OH-KY-IN",714,28,10.7692307692308,63,3.6,4.27586206896552
"City","Mason","OH","Cincinnati, OH-KY-IN",786,28,11.044776119403,65,5.6,4.27586206896552
"City","Fairfield","OH","Cincinnati, OH-KY-IN",982,28,11.1888111888112,62,4.8,4.27586206896552
"City","Covington","KY","Cincinnati, OH-KY-IN",1023,28,14.7482014388489,69.5,9.6,4.27586206896552
"City","Florence","KY","Cincinnati, OH-KY-IN",1106,28,15.0485436893204,61.5,8,4.27586206896552
"City","Lebanon","OH","Cincinnati, OH-KY-IN",1142,28,11.1731843575419,65,6.4,4.27586206896552
"City","Batavia","OH","Cincinnati, OH-KY-IN",1274,28,12.0481927710843,64,6.8,4.27586206896552
"City","Milford","OH","Cincinnati, OH-KY-IN",1382,28,7.75862068965517,63,2,4.27586206896552
"City","Independence","KY","Cincinnati, OH-KY-IN",2153,28,6.61157024793388,57,0.4,4.27586206896552
"City","Burlington","KY","Cincinnati, OH-KY-IN",2198,28,7.2463768115942,59,1.2,4.27586206896552
"City","Amelia","OH","Cincinnati, OH-KY-IN",2655,28,10.7438016528926,57.5,1.6,4.27586206896552
"City","Union","KY","Cincinnati, OH-KY-IN",2681,28,10.7438016528926,80.5,7.6,4.27586206896552
"City","Springboro","OH","Cincinnati, OH-KY-IN",2732,28,4.86111111111111,61,0.8,4.27586206896552
"City","Erlanger","KY","Cincinnati, OH-KY-IN",2832,28,14.6666666666667,59.5,6,4.27586206896552
"City","Harrison","OH","Cincinnati, OH-KY-IN",3107,28,15,68,9.2,4.27586206896552
"City","Hebron","KY","Cincinnati, OH-KY-IN",3754,28,9.47368421052632,64.5,3.2,4.27586206896552
"City","Alexandria","KY","Cincinnati, OH-KY-IN",3923,28,8.54700854700855,64,2.8,4.27586206896552
"City","Newport","KY","Cincinnati, OH-KY-IN",3943,28,12.1621621621622,66,8.4,4.27586206896552
"City","Fort Thomas","KY","Cincinnati, OH-KY-IN",4320,28,18.0327868852459,69,10,4.27586206896552
"City","Walton","KY","Cincinnati, OH-KY-IN",4717,28,2.12765957446809,66.5,2.4,4.27586206896552
"City","Morrow","OH","Cincinnati, OH-KY-IN",5291,28,7.14285714285714,68,4,4.27586206896552
"City","Cleveland","OH","Cleveland-Elyria, OH",40,29,11.6809116809117,77,8.04347826086956,5.86206896551724
"City","Parma","OH","Cleveland-Elyria, OH",432,29,8.5427135678392,63,1.73913043478261,5.86206896551724
"City","Lorain","OH","Cleveland-Elyria, OH",584,29,11.3960113960114,77,6.95652173913043,5.86206896551724
"City","Medina","OH","Cleveland-Elyria, OH",602,29,6.62824207492795,70,2.17391304347826,5.86206896551724
"City","Elyria","OH","Cleveland-Elyria, OH",612,29,10.8108108108108,70,6.08695652173913,5.86206896551724
"City","Mentor","OH","Cleveland-Elyria, OH",929,29,10.15625,65,4.1304347826087,5.86206896551724
"City","Lakewood","OH","Cleveland-Elyria, OH",938,29,12.0603015075377,57,2.82608695652174,5.86206896551724
"City","Cleveland Heights","OH","Cleveland-Elyria, OH",961,29,9.01408450704225,92,7.60869565217391,5.86206896551724
"City","Strongsville","OH","Cleveland-Elyria, OH",979,29,7.57575757575758,63,0.652173913043478,5.86206896551724
"City","Euclid","OH","Cleveland-Elyria, OH",1000,29,13.469387755102,78,9.1304347826087,5.86206896551724
"City","Brunswick","OH","Cleveland-Elyria, OH",1017,29,6.47482014388489,58,0.217391304347826,5.86206896551724
"City","Painesville","OH","Cleveland-Elyria, OH",1089,29,6.82730923694779,76.5,3.47826086956522,5.86206896551724
"City","North Ridgeville","OH","Cleveland-Elyria, OH",1394,29,19.5488721804511,62,6.52173913043478,5.86206896551724
"City","Westlake","OH","Cleveland-Elyria, OH",1398,29,10.7317073170732,69,5.65217391304348,5.86206896551724
"City","North Olmsted","OH","Cleveland-Elyria, OH",1436,29,11.9718309859155,60,4.56521739130435,5.86206896551724
"City","North Royalton","OH","Cleveland-Elyria, OH",1498,29,9.93377483443709,63,2.60869565217391,5.86206896551724
"City","Wadsworth","OH","Cleveland-Elyria, OH",1526,29,8.7248322147651,61,0.869565217391304,5.86206896551724
"City","Garfield Heights","OH","Cleveland-Elyria, OH",1655,29,11.4285714285714,84.5,8.69565217391304,5.86206896551724
"City","Shaker Heights","OH","Cleveland-Elyria, OH",1689,29,13.9097744360902,96,10,5.86206896551724
"City","Solon","OH","Cleveland-Elyria, OH",2208,29,12.5925925925926,72,7.82608695652174,5.86206896551724
"City","Chagrin Falls","OH","Cleveland-Elyria, OH",2248,29,5.3475935828877,84.5,5.21739130434783,5.86206896551724
"City","Maple Heights","OH","Cleveland-Elyria, OH",2277,29,13.1428571428571,102,9.78260869565217,5.86206896551724
"City","Willoughby","OH","Cleveland-Elyria, OH",2300,29,11.6666666666667,62,3.91304347826087,5.86206896551724
"City","Olmsted Falls","OH","Cleveland-Elyria, OH",2328,29,8.24742268041237,67,2.39130434782609,5.86206896551724
"City","Avon","OH","Cleveland-Elyria, OH",2338,29,13.5338345864662,71,8.47826086956522,5.86206896551724
"City","Chardon","OH","Cleveland-Elyria, OH",2353,29,7.54716981132075,84,5.8695652173913,5.86206896551724
"City","South Euclid","OH","Cleveland-Elyria, OH",2411,29,12.5,73,8.26086956521739,5.86206896551724
"City","Avon Lake","OH","Cleveland-Elyria, OH",2627,29,4.57516339869281,67,0.434782608695652,5.86206896551724
"City","Madison","OH","Cleveland-Elyria, OH",2694,29,7.63888888888889,90,6.30434782608696,5.86206896551724
"City","Parma Heights","OH","Cleveland-Elyria, OH",2696,29,9.87654320987654,58,1.08695652173913,5.86206896551724
"City","Broadview Heights","OH","Cleveland-Elyria, OH",2960,29,11.9266055045872,60,3.69565217391304,5.86206896551724
"City","Rocky River","OH","Cleveland-Elyria, OH",3011,29,11.6666666666667,63,5,5.86206896551724
"City","Mayfield Heights","OH","Cleveland-Elyria, OH",3080,29,7.27272727272727,66.5,1.52173913043478,5.86206896551724
"City","Berea","OH","Cleveland-Elyria, OH",3093,29,9.58904109589041,60.5,1.30434782608696,5.86206896551724
"City","Eastlake","OH","Cleveland-Elyria, OH",3218,29,15.3153153153153,72,8.91304347826087,5.86206896551724
"City","Concord","OH","Cleveland-Elyria, OH",3267,29,10.0917431192661,70,5.43478260869565,5.86206896551724
"City","Fairview Park","OH","Cleveland-Elyria, OH",3800,29,10.8108108108108,57,1.95652173913043,5.86206896551724
"City","Willowick","OH","Cleveland-Elyria, OH",4794,29,8.51063829787234,72,4.78260869565217,5.86206896551724
"City","Brecksville","OH","Cleveland-Elyria, OH",4831,29,6.49350649350649,77.5,4.34782608695652,5.86206896551724
"City","Vermilion","OH","Cleveland-Elyria, OH",4870,29,13,70,7.39130434782609,5.86206896551724
"City","Lyndhurst","OH","Cleveland-Elyria, OH",4962,29,13.7096774193548,64,6.73913043478261,5.86206896551724
"City","University Heights","OH","Cleveland-Elyria, OH",5162,29,18.0555555555556,77,9.34782608695652,5.86206896551724
"City","Bedford","OH","Cleveland-Elyria, OH",5396,29,4.47761194029851,79,3.26086956521739,5.86206896551724
"City","Wickliffe","OH","Cleveland-Elyria, OH",5428,29,13.5802469135802,88,9.56521739130435,5.86206896551724
"City","Amherst","OH","Cleveland-Elyria, OH",6124,29,3.44827586206897,79,3.04347826086957,5.86206896551724
"City","Richmond Heights","OH","Cleveland-Elyria, OH",6645,29,9.72222222222222,87.5,7.17391304347826,5.86206896551724
"City","Columbus","OH","Columbus, OH",16,32,14.7735993860322,55,5.78947368421053,5.17241379310345
"City","Westerville","OH","Columbus, OH",582,32,12.5,60,3.68421052631579,5.17241379310345
"City","Grove City","OH","Columbus, OH",646,32,14.5922746781116,56,6.31578947368421,5.17241379310345
"City","Lancaster","OH","Columbus, OH",652,32,12.2448979591837,63,4.21052631578947,5.17241379310345
"City","Newark","OH","Columbus, OH",703,32,14.5228215767635,62,8.42105263157895,5.17241379310345
"City","Delaware","OH","Columbus, OH",794,32,10.6194690265487,62,2.10526315789474,5.17241379310345
"City","Dublin","OH","Columbus, OH",870,32,12.8,70,8.94736842105263,5.17241379310345
"City","Hilliard","OH","Columbus, OH",1120,32,14.4,57,5.26315789473684,5.17241379310345
"City","Reynoldsburg","OH","Columbus, OH",1187,32,9.70873786407767,56,0.526315789473684,5.17241379310345
"City","Pickerington","OH","Columbus, OH",1291,32,11.2903225806452,60,1.05263157894737,5.17241379310345
"City","Upper Arlington","OH","Columbus, OH",1305,32,12.5,63,7.36842105263158,5.17241379310345
"City","Powell","OH","Columbus, OH",1308,32,9.375,69,4.73684210526316,5.17241379310345
"City","Marysville","OH","Columbus, OH",1330,32,12.5,65,7.89473684210526,5.17241379310345
"City","Gahanna","OH","Columbus, OH",1384,32,17.8217821782178,50,6.84210526315789,5.17241379310345
"City","Galena","OH","Columbus, OH",4378,32,18.3908045977011,88,10,5.17241379310345
"City","Granville","OH","Columbus, OH",4761,32,8.33333333333333,66,3.15789473684211,5.17241379310345
"City","Pataskala","OH","Columbus, OH",4925,32,8.86075949367089,64,1.57894736842105,5.17241379310345
"City","Blacklick","OH","Columbus, OH",5014,32,12.3529411764706,58,2.63157894736842,5.17241379310345
"City","New Albany","OH","Columbus, OH",5277,32,15.6862745098039,74.5,9.47368421052632,5.17241379310345
"City","Dallas","TX","Dallas-Fort Worth-Arlington, TX",9,4,13.4764460345856,67,6.51515151515152,5.36551724137931
"City","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX",15,4,15.1382823871907,55,5.75757575757576,5.36551724137931
"City","Arlington","TX","Dallas-Fort Worth-Arlington, TX",42,4,13.986013986014,48,2.57575757575758,5.36551724137931
"City","Plano","TX","Dallas-Fort Worth-Arlington, TX",58,4,16.351606805293,56,7.87878787878788,5.36551724137931
"City","Garland","TX","Dallas-Fort Worth-Arlington, TX",75,4,17.2922252010724,49,5.90909090909091,5.36551724137931
"City","Irving","TX","Dallas-Fort Worth-Arlington, TX",81,4,12.1112929623568,58,4.09090909090909,5.36551724137931
"City","Grand Prairie","TX","Dallas-Fort Worth-Arlington, TX",116,4,12.655601659751,51,1.96969696969697,5.36551724137931
"City","McKinney","TX","Dallas-Fort Worth-Arlington, TX",142,4,15.9280667951188,69,8.93939393939394,5.36551724137931
"City","Frisco","TX","Dallas-Fort Worth-Arlington, TX",164,4,15.4485049833887,76,9.09090909090909,5.36551724137931
"City","Mesquite","TX","Dallas-Fort Worth-Arlington, TX",168,4,16.7901234567901,51,6.21212121212121,5.36551724137931
"City","Carrollton","TX","Dallas-Fort Worth-Arlington, TX",193,4,13.2437619961612,50,2.27272727272727,5.36551724137931
"City","Denton","TX","Dallas-Fort Worth-Arlington, TX",205,4,12.476370510397,52,2.12121212121212,5.36551724137931
"City","Lewisville","TX","Dallas-Fort Worth-Arlington, TX",242,4,15.7593123209169,54,6.36363636363636,5.36551724137931
"City","Richardson","TX","Dallas-Fort Worth-Arlington, TX",262,4,17.4242424242424,55,8.18181818181818,5.36551724137931
"City","Allen","TX","Dallas-Fort Worth-Arlington, TX",326,4,15.4128440366972,60,6.96969696969697,5.36551724137931
"City","Flower Mound","TX","Dallas-Fort Worth-Arlington, TX",521,4,13.1386861313869,53,2.72727272727273,5.36551724137931
"City","North Richland Hills","TX","Dallas-Fort Worth-Arlington, TX",580,4,15.6028368794326,48,3.93939393939394,5.36551724137931
"City","Mansfield","TX","Dallas-Fort Worth-Arlington, TX",620,4,14.7766323024055,53,4.39393939393939,5.36551724137931
"City","Euless","TX","Dallas-Fort Worth-Arlington, TX",766,4,12.3076923076923,42,1.06060606060606,5.36551724137931
"City","Desoto","TX","Dallas-Fort Worth-Arlington, TX",793,4,11.1650485436893,56,3.18181818181818,5.36551724137931
"City","Little Elm","TX","Dallas-Fort Worth-Arlington, TX",846,4,21.2361331220285,67,9.6969696969697,5.36551724137931
"City","Grapevine","TX","Dallas-Fort Worth-Arlington, TX",861,4,13.9072847682119,55,4.84848484848485,5.36551724137931
"City","Waxahachie","TX","Dallas-Fort Worth-Arlington, TX",867,4,16.4265129682997,61,8.63636363636364,5.36551724137931
"City","Cedar Hill","TX","Dallas-Fort Worth-Arlington, TX",887,4,10.4395604395604,51,1.21212121212121,5.36551724137931
"City","Bedford","TX","Dallas-Fort Worth-Arlington, TX",894,4,11.7241379310345,42.5,0.606060606060606,5.36551724137931
"City","Rowlett","TX","Dallas-Fort Worth-Arlington, TX",908,4,13.8888888888889,57,5.60606060606061,5.36551724137931
"City","Wylie","TX","Dallas-Fort Worth-Arlington, TX",941,4,15.8576051779935,58,7.72727272727273,5.36551724137931
"City","Granbury","TX","Dallas-Fort Worth-Arlington, TX",945,4,9.41828254847645,56,1.81818181818182,5.36551724137931
"City","Haltom City","TX","Dallas-Fort Worth-Arlington, TX",993,4,9.9009900990099,45,0.151515151515152,5.36551724137931
"City","Keller","TX","Dallas-Fort Worth-Arlington, TX",1045,4,15.234375,64,8.03030303030303,5.36551724137931
"City","Coppell","TX","Dallas-Fort Worth-Arlington, TX",1047,4,13.0208333333333,63,5.15151515151515,5.36551724137931
"City","The Colony","TX","Dallas-Fort Worth-Arlington, TX",1080,4,11.9148936170213,55,2.87878787878788,5.36551724137931
"City","Lancaster","TX","Dallas-Fort Worth-Arlington, TX",1086,4,13.8613861386139,55,4.54545454545455,5.36551724137931
"City","Burleson","TX","Dallas-Fort Worth-Arlington, TX",1121,4,13.5135135135135,54,3.78787878787879,5.36551724137931
"City","Duncanville","TX","Dallas-Fort Worth-Arlington, TX",1157,4,8.19672131147541,52,0.454545454545455,5.36551724137931
"City","Hurst","TX","Dallas-Fort Worth-Arlington, TX",1186,4,13.3333333333333,46,1.51515151515152,5.36551724137931
"City","Rockwall","TX","Dallas-Fort Worth-Arlington, TX",1258,4,15.2173913043478,63,7.12121212121212,5.36551724137931
"City","Greenville","TX","Dallas-Fort Worth-Arlington, TX",1294,4,10.5263157894737,66,4.24242424242424,5.36551724137931
"City","Terrell","TX","Dallas-Fort Worth-Arlington, TX",1487,4,11.4285714285714,58,3.63636363636364,5.36551724137931
"City","Midlothian","TX","Dallas-Fort Worth-Arlington, TX",1525,4,15.5,71,8.78787878787879,5.36551724137931
"City","Southlake","TX","Dallas-Fort Worth-Arlington, TX",1538,4,14.1509433962264,76,8.48484848484848,5.36551724137931
"City","Cleburne","TX","Dallas-Fort Worth-Arlington, TX",1776,4,10.2857142857143,53,1.36363636363636,5.36551724137931
"City","Colleyville","TX","Dallas-Fort Worth-Arlington, TX",1905,4,12.2362869198312,80,6.66666666666667,5.36551724137931
"City","University Park","TX","Dallas-Fort Worth-Arlington, TX",2037,4,4.02298850574713,95,4.6969696969697,5.36551724137931
"City","Azle","TX","Dallas-Fort Worth-Arlington, TX",2058,4,13.768115942029,62,6.06060606060606,5.36551724137931
"City","Saginaw","TX","Dallas-Fort Worth-Arlington, TX",2083,4,8.41584158415842,49,0.303030303030303,5.36551724137931
"City","Royse City","TX","Dallas-Fort Worth-Arlington, TX",2252,4,13.4199134199134,59.5,5.3030303030303,5.36551724137931
"City","Benbrook","TX","Dallas-Fort Worth-Arlington, TX",2316,4,10.9090909090909,54,1.66666666666667,5.36551724137931
"City","Corinth","TX","Dallas-Fort Worth-Arlington, TX",2730,4,11.0236220472441,48,0.909090909090909,5.36551724137931
"City","Sachse","TX","Dallas-Fort Worth-Arlington, TX",2731,4,17.0731707317073,56,8.33333333333333,5.36551724137931
"City","Forney","TX","Dallas-Fort Worth-Arlington, TX",2881,4,15.6398104265403,59,7.57575757575758,5.36551724137931
"City","Murphy","TX","Dallas-Fort Worth-Arlington, TX",3289,4,10.4651162790698,56,2.42424242424242,5.36551724137931
"City","Decatur","TX","Dallas-Fort Worth-Arlington, TX",3328,4,20.2127659574468,71.5,9.84848484848485,5.36551724137931
"City","Prosper","TX","Dallas-Fort Worth-Arlington, TX",4017,4,12.0629370629371,88,6.81818181818182,5.36551724137931
"City","Sanger","TX","Dallas-Fort Worth-Arlington, TX",4276,4,8.18181818181818,52.5,0.757575757575758,5.36551724137931
"City","Anna","TX","Dallas-Fort Worth-Arlington, TX",4510,4,16.6666666666667,55,7.42424242424242,5.36551724137931
"City","Red Oak","TX","Dallas-Fort Worth-Arlington, TX",5056,4,9.85915492957746,65.5,3.33333333333333,5.36551724137931
"City","Crowley","TX","Dallas-Fort Worth-Arlington, TX",5375,4,15.1162790697674,47,3.03030303030303,5.36551724137931
"City","Celina","TX","Dallas-Fort Worth-Arlington, TX",6601,4,16.0583941605839,83.5,9.54545454545454,5.36551724137931
"City","Highland Park","TX","Dallas-Fort Worth-Arlington, TX",7526,4,6.34920634920635,116.5,5,5.36551724137931
"City","Fairview","TX","Dallas-Fort Worth-Arlington, TX",7831,4,11.1111111111111,73,5.45454545454545,5.36551724137931
"City","Trophy Club","TX","Dallas-Fort Worth-Arlington, TX",8631,4,16,69,9.24242424242424,5.36551724137931
"City","Lantana","TX","Dallas-Fort Worth-Arlington, TX",8823,4,14.8148148148148,65,7.27272727272727,5.36551724137931
"City","Heath","TX","Dallas-Fort Worth-Arlington, TX",9570,4,20.1680672268908,98,10,5.36551724137931
"City","Melissa","TX","Dallas-Fort Worth-Arlington, TX",10074,4,17.6136363636364,66,9.39393939393939,5.36551724137931
"City","Fate","TX","Dallas-Fort Worth-Arlington, TX",10582,4,8.12182741116751,70,3.48484848484848,5.36551724137931
"City","Dayton","OH","Dayton, OH",148,70,11.4327062228654,77,8.66666666666667,5.2551724137931
"City","Kettering","OH","Dayton, OH",721,70,11.5625,62,4.66666666666667,5.2551724137931
"City","Beavercreek","OH","Dayton, OH",965,70,12.2340425531915,61,4,5.2551724137931
"City","Xenia","OH","Dayton, OH",1034,70,10.6481481481481,63.5,5.33333333333333,5.2551724137931
"City","Fairborn","OH","Dayton, OH",1156,70,10.2564102564103,63,2.66666666666667,5.2551724137931
"City","Miamisburg","OH","Dayton, OH",1166,70,12.9032258064516,63,6.66666666666667,5.2551724137931
"City","Huber Heights","OH","Dayton, OH",1205,70,13.1979695431472,63,7.33333333333333,5.2551724137931
"City","Troy","OH","Dayton, OH",1275,70,11.1801242236025,61,2,5.2551724137931
"City","Trotwood","OH","Dayton, OH",2096,70,9.73451327433628,77.5,6,5.2551724137931
"City","Riverside","OH","Dayton, OH",2143,70,12.3456790123457,66,8,5.2551724137931
"City","Centerville","OH","Dayton, OH",2375,70,14.7058823529412,65,9.33333333333333,5.2551724137931
"City","Tipp City","OH","Dayton, OH",3319,70,8.33333333333333,63.5,1.33333333333333,5.2551724137931
"City","Clayton","OH","Dayton, OH",4016,70,13.3333333333333,77.5,10,5.2551724137931
"City","West Carrollton","OH","Dayton, OH",5649,70,8.60215053763441,67,3.33333333333333,5.2551724137931
"City","Englewood","OH","Dayton, OH",6016,70,9.45945945945946,63,0.666666666666667,5.2551724137931
"City","Palm Coast","FL","Deltona-Daytona Beach-Ormond Beach, FL",406,90,13.3843212237094,107,9.33333333333333,9.37931034482759
"City","Deltona","FL","Deltona-Daytona Beach-Ormond Beach, FL",439,90,19.4827586206897,69.5,6,9.37931034482759
"City","Daytona Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",562,90,9.83606557377049,88,2,9.37931034482759
"City","Deland","FL","Deltona-Daytona Beach-Ormond Beach, FL",631,90,14.2212189616253,76,6.66666666666667,9.37931034482759
"City","Port Orange","FL","Deltona-Daytona Beach-Ormond Beach, FL",768,90,11.7437722419929,74,1.33333333333333,9.37931034482759
"City","Ormond Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",791,90,9.95893223819302,88,2.66666666666667,9.37931034482759
"City","Edgewater","FL","Deltona-Daytona Beach-Ormond Beach, FL",1844,90,11.864406779661,85,5.33333333333333,9.37931034482759
"City","New Smyrna Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",1989,90,12.1668597914253,106,7.33333333333333,9.37931034482759
"City","Orange City","FL","Deltona-Daytona Beach-Ormond Beach, FL",2232,90,12.280701754386,70,4,9.37931034482759
"City","Debary","FL","Deltona-Daytona Beach-Ormond Beach, FL",2911,90,19.7530864197531,75,8.66666666666667,9.37931034482759
"City","South Daytona","FL","Deltona-Daytona Beach-Ormond Beach, FL",5498,90,12.9032258064516,69.5,3.33333333333333,9.37931034482759
"City","Holly Hill","FL","Deltona-Daytona Beach-Ormond Beach, FL",5586,90,10.9489051094891,67,0.666666666666667,9.37931034482759
"City","Flagler Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",9285,90,11.0497237569061,131,8,9.37931034482759
"City","Ponce Inlet","FL","Deltona-Daytona Beach-Ormond Beach, FL",9526,90,14.3939393939394,120.5,10,9.37931034482759
"City","Daytona Beach Shores","FL","Deltona-Daytona Beach-Ormond Beach, FL",11044,90,8.57988165680473,130.5,4.66666666666667,9.37931034482759
"City","Denver","CO","Denver-Aurora-Lakewood, CO",19,21,11.2383247966255,51,1.81818181818182,3.90344827586207
"City","Aurora","CO","Denver-Aurora-Lakewood, CO",45,21,12.2614227877386,51,6.81818181818182,3.90344827586207
"City","Lakewood","CO","Denver-Aurora-Lakewood, CO",150,21,15.047619047619,47,7.72727272727273,3.90344827586207
"City","Thornton","CO","Denver-Aurora-Lakewood, CO",185,21,11.371237458194,54,4.54545454545455,3.90344827586207
"City","Westminster","CO","Denver-Aurora-Lakewood, CO",221,21,14.5454545454545,47,6.36363636363636,3.90344827586207
"City","Arvada","CO","Denver-Aurora-Lakewood, CO",228,21,11.9230769230769,50.5,3.63636363636364,3.90344827586207
"City","Centennial","CO","Denver-Aurora-Lakewood, CO",267,21,12.1287128712871,49,4.09090909090909,3.90344827586207
"City","Highlands Ranch","CO","Denver-Aurora-Lakewood, CO",313,21,15.0887573964497,49,8.63636363636364,3.90344827586207
"City","Parker","CO","Denver-Aurora-Lakewood, CO",363,21,12.2287968441815,58,9.09090909090909,3.90344827586207
"City","Castle Rock","CO","Denver-Aurora-Lakewood, CO",523,21,9.56848030018762,65,5.90909090909091,3.90344827586207
"City","Broomfield","CO","Denver-Aurora-Lakewood, CO",627,21,9.01639344262295,54.5,2.27272727272727,3.90344827586207
"City","Commerce City","CO","Denver-Aurora-Lakewood, CO",854,21,11.3095238095238,56,5.45454545454545,3.90344827586207
"City","Littleton","CO","Denver-Aurora-Lakewood, CO",904,21,13.0434782608696,54,8.18181818181818,3.90344827586207
"City","Brighton","CO","Denver-Aurora-Lakewood, CO",1141,21,8.94736842105263,56,1.36363636363636,3.90344827586207
"City","Englewood","CO","Denver-Aurora-Lakewood, CO",1189,21,12.1076233183857,48,2.72727272727273,3.90344827586207
"City","Ken Caryl","CO","Denver-Aurora-Lakewood, CO",1373,21,10.655737704918,47,0.454545454545455,3.90344827586207
"City","Evergreen","CO","Denver-Aurora-Lakewood, CO",1910,21,5.06329113924051,67,3.18181818181818,3.90344827586207
"City","Wheat Ridge","CO","Denver-Aurora-Lakewood, CO",2013,21,14.1176470588235,49,7.27272727272727,3.90344827586207
"City","Morrison","CO","Denver-Aurora-Lakewood, CO",2555,21,10.2941176470588,53,0.909090909090909,3.90344827586207
"City","Greenwood Village","CO","Denver-Aurora-Lakewood, CO",4400,21,5.88235294117647,75,5,3.90344827586207
"City","Elizabeth","CO","Denver-Aurora-Lakewood, CO",5689,21,11.7021276595745,68,9.54545454545454,3.90344827586207
"City","Roxborough Park","CO","Denver-Aurora-Lakewood, CO",8677,21,14.2857142857143,54,10,3.90344827586207
"City","Des Moines","IA","Des Moines-West Des Moines, IA",87,91,8.20283370618941,62,6.66666666666667,1.97241379310345
"City","West Des Moines","IA","Des Moines-West Des Moines, IA",688,91,7.03703703703704,71,3.33333333333333,1.97241379310345
"City","Ankeny","IA","Des Moines-West Des Moines, IA",829,91,8.7719298245614,82,9.16666666666667,1.97241379310345
"City","Urbandale","IA","Des Moines-West Des Moines, IA",1059,91,6.43564356435644,71,2.5,1.97241379310345
"City","Waukee","IA","Des Moines-West Des Moines, IA",2715,91,7.83289817232376,80,7.5,1.97241379310345
"City","Indianola","IA","Des Moines-West Des Moines, IA",2949,91,6.97674418604651,77,5,1.97241379310345
"City","Altoona","IA","Des Moines-West Des Moines, IA",3220,91,6.86274509803922,81.5,5.83333333333333,1.97241379310345
"City","Clive","IA","Des Moines-West Des Moines, IA",3368,91,7.14285714285714,88,8.33333333333333,1.97241379310345
"City","Johnston","IA","Des Moines-West Des Moines, IA",3683,91,5.36585365853659,73,1.66666666666667,1.97241379310345
