RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
12447,Los Angeles,California,1,950900,917300,913600,900100,889500,872e3,881600,878100,855500,835300,808400,816700,798100,808400,800800,795400,779900,775800,784e3,795800,795900,815400,841e3,839100,831700,808500,824900,824300,833700,842800,863900,854e3,844100,834500,848800,839500,832400,820700,865800,872600,867900,846e3,835900,828100,794600,804200,805900,809600,794700,824500,848400,852600,841e3,846e3,861900,863200,869300,916500,906300,892700,843600,872800,891900,918800,937100,962900,979e3,1009100,1061900,1064100,1059900,1009e3,1034e3,1043500,1065400,1078400,1076800,1063e3,1026200,1016100,1016100,1031900,1086500,1123600,1124700,1095800,1107200,1125800,1127200,1129400,1194900,1219800,1225800,1189400,1183500,1198e3,1220300,1220100,1207400,1173800,1170800,118e4,1202e3,1219500,1229300,1245500,1276400,1276600,1262300,1250300,1249500,1265100,1294700,1314200,1330500,1316500,1337900,1336600,1362200,1364800,1419300,1406e3,1406e3,1361100,1366300,1415400,,,,,
17426,Chicago,Illinois,2,463600,449700,439e3,437800,438300,436100,426500,425200,426900,429500,425400,423e3,423e3,426300,420100,411500,398900,388900,380800,376700,380300,384e3,392800,409200,412700,413500,398500,395500,393400,394300,403500,400200,407800,402700,408600,408700,412100,408700,398300,392200,393100,392900,394e3,394400,388300,377300,371200,381500,388100,392900,386400,384700,379700,378500,391300,393900,396100,388100,388300,390500,393e3,395300,398800,396400,397100,399200,402e3,408800,409700,414900,413200,418500,418900,418200,414200,414500,416800,420700,421800,421800,421500,431100,432100,430800,419800,420600,423200,426600,426500,425e3,424500,426200,426200,426300,423900,425600,426100,430400,432800,436100,437600,443500,444600,439900,435900,435900,458200,460800,462900,444600,443200,443100,443900,441900,442800,442800,447600,446600,452400,458300,461900,467100,463300,463300,461600,458100,459400,462e3,463700,458700,
6915,San Antonio,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276100,275900,276400,272200,274e3,273600,279300,277100,280700,284200,289300,288800,289800,291900,294700,296200,292200,289800,288300,290300,289900,289100,288e3,289800,291900,294800,295e3,295600,298e3,301500,301500,307500,310500,315100,311700,310600,312900,312800,314e3,311500,314800,319300,318700,322300,318400,320900,316200,318500,32e4,323400,325e3,323e3,322500,322100,
13271,Philadelphia,Pennsylvania,4,449300,446400,428400,409300,403600,403700,405600,406300,397900,396700,388500,389300,389500,384400,386400,401300,409800,407500,385100,385200,379500,376600,383e3,394100,412500,399600,393400,372700,398300,405e3,411800,391200,405e3,441500,442600,416600,389100,458300,479900,470300,392200,379400,381700,399300,391e3,433100,419700,421500,368500,366800,381e3,398900,415e3,409e3,398600,388100,377100,383900,376500,385e3,388900,395200,394400,390600,388300,388600,386700,396900,386700,399600,398500,415300,412200,413400,413500,411700,411800,409800,404200,406700,409300,411600,417600,414300,412e3,399300,400200,405900,408500,414400,426500,418100,412200,399900,403600,403200,397800,409700,411900,415600,409200,408900,416100,418400,419300,413300,420600,443e3,446900,442100,428200,425900,440300,443400,454500,445500,447800,444e3,448100,447900,442400,437300,432500,431500,43e4,433500,439300,443800,427300,427e3,
40326,Phoenix,Arizona,5,47e4,429100,412100,413300,406300,390700,371700,380200,377800,376400,357500,364900,353700,353400,338400,380600,374800,366100,326300,312200,340100,340800,342800,333400,327500,340800,318600,315400,301200,309200,325800,325700,316200,293700,309700,310600,313100,302400,298400,297300,289e3,290800,295200,287400,305e3,302900,311200,302100,303800,311e3,324400,337500,344800,352100,351900,358400,345700,368500,375900,378800,353200,342700,350800,359900,366700,372100,380800,388600,379700,371300,363100,387600,391900,399900,378500,379700,377100,378300,376e3,373900,372500,379e3,391500,403e3,399100,392800,398300,404900,405900,401600,400600,421200,432400,437800,422600,422900,433600,444100,430900,419100,415900,420700,423600,416800,427900,425300,426200,410900,416700,421e3,428200,428500,433500,436200,437800,434e3,434600,441700,456300,469400,467700,457e3,445500,454e3,469600,478e3,472700,469700,475e3,485800,485e3
18959,Las Vegas,Nevada,6,489500,508500,496400,457800,423800,407200,392300,380400,361400,356800,348600,339500,347400,338900,335e3,310400,298800,297100,286600,283900,269200,274800,274900,275800,269900,269200,277600,281500,279900,283400,279500,276300,271800,263400,262700,256900,258500,255600,257400,253600,256100,247600,249900,239200,236300,234e3,236600,237600,235700,241500,245200,251900,255100,265500,266300,266400,265600,268200,270600,273800,276800,282100,284500,292800,296500,298500,299500,304900,305e3,310800,312200,312800,314700,320800,324800,324200,323200,344e3,355100,357600,343800,342900,340300,343400,337100,339800,342100,342200,346300,343700,342500,342600,350900,355e3,363200,359200,366400,360400,358300,354700,352400,354400,351700,351800,356500,359e3,365100,365300,370600,369e3,373900,379e3,384400,388200,395200,397300,395300,391e3,394800,409e3,416300,419100,415200,421500,427500,430500,433200,438600,436100,437700,438300
54296,San Diego,California,7,813500,788800,774600,753600,745e3,737900,745900,752700,737700,730600,711700,708200,686700,677800,673700,679500,687500,683800,687300,683900,690200,697400,696600,698100,683700,691300,690600,691900,691700,705900,711e3,710200,705500,710200,718100,717800,713100,700200,709800,705200,702400,68e4,671600,654100,660400,656e3,661200,651100,67e4,681200,684600,684e3,692100,694100,676800,670100,669800,690700,690100,693200,693700,711e3,728300,743800,755e3,764200,765400,769900,771700,771400,787900,792600,807700,791900,794400,788400,793800,798600,813e3,808900,813500,806800,824100,829900,829800,821100,821200,829e3,831200,836800,842500,847800,859300,862900,871700,867600,878900,882200,885300,882100,888100,888700,885300,887400,888e3,907300,911300,945100,939100,949800,928700,940100,942200,946900,984100,1004200,1018500,1002500,1006800,1010800,1036400,1039400,1045500,1010800,1009700,1007500,1020400,1027600,1039600,1069600,
33839,San Jose,California,8,1145500,1125700,1111100,1091300,1080600,1050200,1049900,1043400,1041500,1068900,1048100,1033300,1009e3,1012400,981e3,945600,955e3,950800,950100,936200,942700,962900,959900,977900,990700,997600,997600,973100,986900,990600,994600,986200,989100,989100,991700,986900,982700,954100,943900,922e3,938e3,921800,923800,939700,953800,969900,958900,958500,973e3,957100,968100,980700,1033400,1045300,1060500,1042300,1086400,1093100,1139200,1127e3,1146200,1137e3,1163800,1186200,1228700,1244600,1248100,1231900,1238500,1277900,1292700,1312300,1288300,1298800,1287900,1299800,1307800,1315e3,1326100,1356800,1386500,1393300,1386500,1427e3,1445200,1482100,1467100,1487300,1493900,1499300,1529300,1529300,1542200,1527500,1534400,1548e3,1565300,1579100,1569200,1559800,1555900,1563e3,1561400,1578700,1562800,1578200,1592300,1614300,1628200,1625e3,1661700,1650400,1655900,1677200,1715600,1739600,1742800,1782500,1847100,1900900,1931600,1938600,1957400,1967100,2025500,2039300,2053e3,2028800,2058e3,2174500,2158800
10221,Austin,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415100,415600,419e3,418600,426800,428500,429800,427100,428e3,436500,436700,444400,447600,452700,445100,436400,436500,445800,458600,454900,453200,448100,450900,450800,451400,453400,454500,457500,457100,458100,458600,461400,465200,464400,466400,465800,468500,470500,471600,474e3,474600,475e3,472700,469900,476500,481900,492600,491100,492600,494200,498200,502400,501500,501200,502200,
25290,Jacksonville,Florida,10,4e5,362400,374700,381e3,379100,364900,350700,344600,338600,347400,334700,325500,303400,303800,3e5,310500,318200,327100,355400,335900,329400,286300,297300,298800,303900,294200,277200,267500,271500,293600,288e3,289e3,279e3,283500,276500,266300,264600,276100,275800,288500,280100,287100,278300,290200,287100,298500,293100,286300,266800,255300,256500,260500,263200,269300,272400,265800,260300,259400,269500,267800,268300,267300,294400,292700,289700,267200,272400,269500,287e3,284600,289e3,273e3,274e3,277200,278700,278400,295400,293500,309e3,295800,303300,290400,281900,273900,276100,284200,289600,289700,292e3,295200,293400,296500,293800,299300,320700,328500,327100,303800,313300,315400,321100,312800,315500,308600,311700,312100,322700,326600,329600,333300,331400,339500,339600,340900,337500,337600,335800,351600,364500,374900,376200,369900,368900,366200,370600,377800,,,,,
20330,San Francisco,California,11,1150900,1144800,1109800,1087700,1048500,1022500,993800,961700,957700,951500,946700,937e3,946600,951200,917300,904500,899600,900100,887400,897500,905600,904800,877900,891700,900800,923e3,898e3,904100,914100,949900,936600,944300,937700,982200,941600,922600,894100,915100,925400,897900,909900,895100,901400,888e3,903100,928500,910400,895300,885800,905300,924500,929800,953400,954700,963300,960100,973500,998900,975600,1006300,1018700,1094800,1118500,1123900,1138700,1147300,1168100,1174e3,1192600,1284500,1301100,1311200,1249900,1266200,128e4,1341100,1353e3,1368500,132e4,1344300,1359700,1403100,1400100,1391500,1421300,1437e3,1471400,1464200,1495e3,1494e3,1497600,1467500,1469900,1454100,1489900,1502600,1516800,1508100,1501100,1497900,1492600,1502900,1515500,1526700,1526600,1570800,1578200,1599600,1568300,1558400,1552600,1567900,1593100,1610500,1614900,1635e3,1647500,1658200,1698e3,1739900,1788500,1751700,1743700,1713e3,1733700,1725900,1720400,1717e3,1723900,1769700,
18172,Fort Worth,Texas,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325500,329200,329200,330700,329200,335500,339700,344e3,348700,351800,356600,358400,356900,358300,361600,373200,378200,373e3,361600,368400,372500,383300,378e3,387e3,392100,399e3,405600,409800,420900,413600,400300,391300,
10920,Columbus,Ohio,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271800,273900,280200,287800,288700,280900,275e3,274100,277300,279800,281500,282600,285300,285400,283700,282800,281300,285500,290700,297800,309200,310300,307400,307e3,308400,311400,307200,304800,308200,319500,330800,336900,331400,323900,32e4,313900,319600,315600,314600,306300,311900,
7481,Tucson,Arizona,14,405300,447500,451e3,443500,390500,396900,390600,390700,364600,398500,399200,395300,358500,347400,349400,347100,342900,335800,326700,323600,318400,331300,342700,352700,342700,331300,325700,317100,316600,310600,312800,299400,304200,306700,307600,297800,301800,321500,332e3,323900,324300,312600,301800,295300,294400,305500,294e3,296200,296200,313700,319500,312e3,300200,308600,311600,312500,313300,357800,362300,351600,312700,312300,308100,313300,317300,316700,307e3,298900,302500,324200,312100,317100,319600,331600,329300,311500,313800,32e4,318600,321400,315800,312500,311800,307100,307800,309400,315700,317400,318900,317300,321900,321100,319400,322500,323300,327400,324900,325400,326500,323900,324900,323600,323e3,327300,338700,360600,345700,342200,331200,350800,367600,359500,357600,349500,367900,373300,369600,364500,350700,362300,364400,379800,374900,387500,381700,378400,377900,374300,379200,372300,
17933,El Paso,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194600,196100,194100,204100,195400,201100,198700,202900,200900,205200,206800,209500,205600,211200,207700,209300,203600,198100,193e3,189400,194300,194500,194200,193400,194400,194200,194500,195800,190800,192200,192200,197900,196700,195800,191600,188200,190800,193200,198800,194e3,194300,190400,194e3,202700,205800,204300,196300,195800,198300,199600,197900,198200,198500,202500,2e5,201200,201500,204300,205100,205e3,201900,201600,204e3,204800,203900,200400,203800,213e3,212900,212800,212800,213800,216e3,207200,212100,213e3,215900,210300,209400,
13121,Orlando,Florida,16,443600,445100,438100,354700,334100,334400,332e3,326700,315900,304400,296800,294500,291100,280700,274200,268200,272600,267400,266300,276500,277200,274400,260400,250500,276700,279500,282600,253300,263100,265900,266600,258e3,262100,263e3,254400,246200,306700,296300,297700,232300,239300,237e3,235200,235600,306300,312100,309700,238300,243e3,241200,237700,273300,278200,295800,259600,261100,253800,252200,283500,283600,295200,265500,264900,256600,259e3,265500,269300,273e3,271800,272e3,277100,279900,282700,281100,319900,323e3,320700,285900,282900,285e3,286700,287600,287100,287500,291e3,294400,298100,298200,298800,297300,312100,314700,324e3,313300,315900,309800,310800,312500,322400,321900,323600,315e3,318600,319700,325200,328700,329500,329200,329100,327900,329400,333200,342200,343400,344500,340400,341400,343500,351e3,354900,358900,357100,359300,358e3,361e3,361600,362400,359700,362300,390100,
11093,Denver,Colorado,17,447800,446900,430500,424600,423300,426900,425100,418800,416200,416600,423400,422500,433900,429600,424800,411700,403500,406700,400100,402400,399100,403800,413200,420500,422e3,409800,402600,399600,409600,417900,424900,419800,420100,415100,424e3,414100,415600,409400,418800,411900,406e3,397700,399800,402500,404600,401300,404600,395100,399500,395400,405600,410900,417e3,419300,421100,415400,420800,423600,432100,428800,434800,444200,447800,441400,435600,438200,447800,455800,461200,463900,469500,472100,469600,463500,468300,467500,472400,473100,476900,483100,488500,494800,500500,503600,505400,507e3,513100,520700,523700,522500,525700,535500,54e4,545200,539500,551800,555e3,562800,556300,566500,577200,593900,594900,587e3,584100,585900,591100,592100,599800,607100,612400,616700,619100,620700,615300,610500,611e3,611100,627500,630400,641100,649400,664500,674e3,671900,672800,667700,672e3,676100,,
16037,Seattle,Washington,18,648e3,637700,643500,634e3,625200,624100,620500,617800,615800,637300,674500,659e3,620800,567100,549600,549900,538300,548300,543300,547600,541e3,545700,549400,562900,556700,544100,529300,537e3,550100,564700,555100,547900,538900,548300,540800,537600,521400,523100,510500,513600,511300,518800,522800,523700,516600,499600,501800,508200,517200,511300,506100,504400,505e3,506500,516e3,522900,528700,527500,535200,537600,548700,548e3,557500,554200,559400,561600,567300,567600,578800,586600,599200,590500,590600,593e3,593500,599400,605600,622600,628300,631800,626400,628600,627400,633700,633e3,630600,635600,641600,649e3,651400,662700,673100,683500,691700,696100,704800,704700,717300,718300,728500,733400,734900,738200,739400,741100,742900,749400,770300,798900,813700,819200,815100,816700,821800,819700,832900,845e3,853200,855800,861700,877800,884900,886100,886800,882700,883500,885500,892900,891400,885100,
32811,Memphis,Tennessee,19,,,,,,,,,,,,,,254100,246600,236700,225e3,226700,223500,216500,215600,217800,235500,238900,242700,240200,246200,246e3,243100,266500,260200,259600,272500,276700,284200,264100,273700,268700,245200,235100,233300,232300,254e3,243200,241700,216800,224800,222400,229600,238700,243600,242600,235500,242800,279800,285600,276e3,236700,234400,245300,243900,240600,231700,234400,235e3,24e4,244300,251200,250500,245100,235500,236600,247700,248100,249300,241e3,308e3,298800,295e3,315100,343700,366600,288500,269300,260200,259800,254600,249600,247700,254700,277800,275300,295400,274700,271600,244300,235200,275600,302400,313200,274700,249700,245300,246400,251300,253200,256900,257e3,257400,261600,273900,274900,276700,278700,285500,284e3,279100,277100,275100,263200,267300,273300,285400,283600,285300,283400,281500,275700,279700,280800,
44269,Boston,Massachusetts,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615800,607600,606800,611e3,623600,649200,649300,651100,634300,641300,678800,693700,693500,677600,661900,664100,671800,675900,708e3,686100,684500,661800,668e3,679e3,685700,688900,696900,714100,725300,724400,710100,730100,73e4,730300,710500,735800,743500,749100,733100,721e3,720400,724400,741200,748400,758900,767700,759100,762400,768100,786500,786300,788700,793e3,796100,799900,809800,787400,789200,809500,832400,826600,803200,827200,838800,839600,827300,832400,859e3,861100,885e3,871200,881300,871400,856100,863500,855e3,865e3,839e3,837600,
41568,Washington,District of Columbia,21,738900,725200,723900,707100,693900,698700,711900,731300,737100,708600,719600,694100,722200,687500,677800,653900,663800,670400,661300,648700,638800,646700,647e3,657200,646900,647600,625900,628800,639200,668900,691e3,700100,685800,683e3,678800,689300,681400,684800,672900,678100,675300,682700,697300,687200,679100,641300,636e3,653100,661400,654700,649800,654700,662600,655e3,655900,664800,674900,681700,690400,670500,670400,652600,667400,670200,677e3,685500,691400,696900,703300,703700,705700,699400,693700,684800,684600,696500,701300,709600,713100,717200,705400,690100,691e3,703400,713700,724200,728400,729800,735200,733700,740300,740600,754900,753e3,743200,736e3,740300,752700,748700,743200,746300,747700,749100,739900,744800,754900,768900,774500,778200,777700,782200,781400,773100,765e3,757200,782700,780700,803e3,789200,803400,788600,804800,800700,815500,810100,815400,808600,806400,794200,794e3,
6118,Nashville,Tennessee,22,321e3,318800,313900,310800,314900,323e3,324800,324100,321300,354200,347e3,347100,306500,316400,305e3,305700,318900,321700,315e3,297400,295900,3e5,290900,299e3,302300,307500,296500,297400,300300,311600,306600,301400,298200,308300,308500,298900,290500,292700,299100,298600,295900,297500,294600,292600,290500,292900,292500,295700,295400,300400,297400,296500,298500,306300,307200,303900,296200,299100,298900,302700,305400,307600,310600,311900,314200,314800,317200,320400,321300,324800,329500,352500,351200,368900,351e3,356200,337e3,336900,336500,342e3,355400,348700,336300,325100,334800,352700,356300,356100,358900,359900,370400,368100,377600,374200,378900,375300,379700,377300,381600,386200,391900,394700,393100,396900,396700,406100,405100,418600,423e3,431400,424900,423200,424800,435700,437900,438200,435800,435600,435600,436700,443900,456100,459700,452800,445500,443200,451700,459800,466700,474600,
13373,Portland,Oregon,23,498e3,486100,484900,486300,481800,474400,459600,457100,459100,457e3,453100,441e3,436400,430500,432800,436500,435900,429500,426300,422200,420200,427700,431e3,430600,419700,409700,408300,414600,423800,424200,421800,422e3,425300,420900,408700,397900,399700,395e3,394400,391100,397300,400500,391700,392900,384400,389200,386300,394300,396600,398600,399e3,400700,404500,407900,406200,403200,399600,404100,406100,410600,412700,416e3,425200,426800,429600,426100,431100,433400,440900,440100,445500,447400,451500,450900,452500,450900,451400,454700,464800,471e3,468800,470200,472100,477800,474700,478200,476300,487600,498200,508600,510500,508600,510800,517400,523700,526600,531800,534700,543100,543900,547300,550300,553600,571700,580700,588100,58e4,588e3,591400,603100,598e3,602700,601e3,607e3,600600,602100,602600,607900,601300,6e5,606400,609800,612900,612100,614500,621900,616e3,620600,616900,621700,617800
20288,Sacramento,California,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390500,394400,382700,378200,390500,430300,427600,430100,421900,429100,436100,435700,439300,445600,451900,460800,457900,462400,461100,458300,456100,452400,460600,463300,475600,478500,459800,458700,456e3,475300,482100,49e4,494300,492500,494900,493900,515700,514900,506700,489e3,501200,512300,548500,554900,560400,538700,534300,539700,533800,531300,619300,618200,660800,583500,608800,638e3,635800,621500,552600,561e3,562100,611100,610100,614500,611800,612100,619100,601100,609700,612200,602300,595600,589400,591e3,577500,594e3,
3523,Baltimore,Maryland,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437500,442200,441700,437500,444500,437e3,436700,430600,433500,428700,429700,432200,437800,442900,447500,443600,434700,449e3,452600,451900,440200,438800,449800,452300,451200,439300,440900,455800,458800,461300,494e3,486500,481800,447e3,458300,460500,459300,460300,466900,467800,468100,458500,449400,441400,455700,513100,52e4,520100,474200,477e3,465500,47e4,482800,529800,520100,
18203,Fresno,California,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251400,245600,251700,250500,255400,251600,249500,251300,251800,255600,258800,255900,255300,255100,260800,265600,263900,268900,266100,282400,282200,286600,276500,275900,279800,287400,295400,298e3,297900,294200,322e3,324600,335700,309400,310600,307500,308100,305800,301900,305500,314100,318400,318800,311400,310900,311800,315600,318400,316800,312200,312300,327200,328600,336600,327300,332600,325e3,323300,322500,329e3,333400,338600,341700,344e3,345500,341600,348e3,353200,349200,362600,364200,37e4,376400,392300,447300,429100,418700,369900,374300,370700,369700,388500,392700,406200,384400,381700,373400,376300,
40152,Omaha,Nebraska,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246e3,257200,255300,250800,234700,236900,235600,239e3,235900,235900,236100,237e3,232600,238200,235800,238700,233400,242300,242300,240900,235700,235400,234300,234800,239300,243200,242200,241800,241300,241300,239700,242500,247300,247e3,246700,243800,247300,248800,247100,247600,250300,258e3,257800,255500,252100,253300,253700,256e3,253800,254600,255200,251500,258600,256800,261800,255300,257400,257600,259e3,262300,264100,266400,264800,266900,260800,263400,264100,269900,268600,269e3,274200,275100,282800,278800,278400,273700,274e3,277200,283400,286600,288500,286300,286100,286800,287200,288900,292100,288500,294200,297100,304e3,302100,301300,302300,301700,304100,306300,31e4,304900,,
23429,Albuquerque,New Mexico,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278e3,280700,281800,275900,277200,275500,278500,281800,291200,292800,284100,283200,291200,296400,287200,282800,287e3,295400,292300,287800,280400,278900,281200,280100,279800,284800,288700,295600,293200,297500,292100,289100,289600,295800,301700,300100,295500,291700,294200,292600,288900,284100,291900,298700,297700,290800,291800,296800,297300,293200,296300,301400,302300,298800,298900,298600,302200,304500,314100,313200,314400,309100,315300,315800,319500,318400,320700,320600,
54047,Raleigh,North Carolina,29,426800,414300,407400,398e3,394200,4e5,390300,379500,380900,392900,398e3,399400,394800,399500,395400,387100,377500,369500,389200,382300,391500,379300,389500,394200,397500,390700,377100,379300,385400,385500,377700,370200,367200,369500,386700,401900,396400,381600,383800,383800,385500,427300,428e3,428800,364500,366300,359500,364700,361800,362100,356e3,351200,354300,357300,352500,355900,352200,357200,354900,360200,366e3,367600,372300,377500,376300,372600,368300,376300,381800,384700,380300,382500,387800,390100,386800,382e3,382500,391100,399400,407800,398600,392800,391600,397900,400300,394e3,395900,396600,401600,401500,405200,402100,405800,404100,41e4,407300,403800,405400,409300,412800,413e3,412400,413300,409600,417300,429500,434700,436400,433400,440700,438500,441600,444800,448400,446400,442600,437800,438100,433100,442200,450200,460500,461300,458900,458300,450500,450200,445100,459800,461400,
19331,Mesa,Arizona,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359800,368400,371400,410900,435600,434400,394e3,372100,372800,375200,379700,386900,395700,394600,392600,385800,387100,389e3,399300,400700,399700,392300,389600,393200,413600,423400,426e3,453500,503800,524200,497500,446500,,
37211,Atlanta,Georgia,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427700,416300,415500,410400,412300,417600,425200,434300,459900,458900,457800,442100,446e3,455800,451800,460600,450400,451e3,445800,450600,486300,505400,539e3,505500,495900,474300,479800,482100,486700,500600,497200,498100,510300,524500,
46298,Long Beach,California,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640900,656300,663500,656200,651900,680900,694900,689200,671e3,726700,725300,737400,700700,789700,802500,776100,977400,950400,959300,714700,751300,779e3,781800,777900,775800,787600,836200,853500,883300,1072e3,1075500,1045e3,831600,839200,833200,847700,829700,865800,863300,868700,851100,844500,868900,886100,872300,857300,864100,903300,909500,907e3,889600,892300,911500,916100,920100,925400,918400,907100,921700,922500,990800,958800,979300,1020600,1036e3,1094700,1035900,1044100,1026400,1039700,1053e3,1029200,1033300,1043600,1041700,1052500,1033800,1087e3,1051800,1085400,1087100,1133700,1114800,1078500,1076400,1076200,1169200,,,
4172,Colorado Springs,Colorado,33,356100,351100,347e3,346800,348400,351100,349800,342500,335900,329500,335100,334300,330300,32e4,316400,317600,319800,391100,391600,392300,322e3,319200,324300,329200,332600,331400,330600,326900,332300,338200,340400,334400,332900,337400,337900,331900,324500,321900,313300,318e3,314700,327100,325400,323600,327600,326800,33e4,309200,307300,310200,318900,320400,317800,323200,327100,323400,320400,325800,330700,336400,330800,333800,330100,332600,334700,336800,341300,343600,345900,342100,347800,351500,348900,342800,345300,348900,352700,348900,348700,339500,342200,344e3,350300,346600,348200,349e3,348100,346400,346900,356600,359600,359600,355400,355900,364100,365600,370100,364400,369600,375100,379700,380400,376600,379200,386200,391e3,391900,388500,389400,398600,402700,404200,399100,400900,404500,411e3,408900,412400,416500,421800,422900,422100,421100,424400,422800,433500,436500,437100,430400,432700,
41515,Virginia Beach,Virginia,34,403800,403900,403300,400800,410200,399e3,393e3,382300,398900,404700,413100,403500,401500,384300,374300,365400,370600,371100,368600,367200,367e3,367500,369300,377e3,375900,373800,373100,376400,378700,379100,380900,385400,373800,369400,366100,371300,364100,349e3,346900,35e4,361200,353900,360800,354200,356600,355500,361300,367900,372500,363800,361100,351700,353e3,353900,350900,346e3,340700,343600,351900,359600,370400,375500,379100,373e3,367800,367200,370500,375500,370600,367400,366700,369800,367600,366900,362500,362300,363300,364800,371700,362400,363400,362400,371200,373e3,368100,365900,366200,372800,372e3,37e4,361100,366800,375e3,380600,378400,387100,386600,381900,371600,371100,377600,376100,374800,376900,370400,374400,373300,393100,396e3,399300,383200,384e3,384600,389300,389900,382200,387800,385100,394700,401400,404200,402e3,395100,396200,401e3,403600,403900,401600,391800,394200,
13072,Oakland,California,35,1077300,1035200,1036200,1000700,966300,919300,944900,924400,939200,893400,884500,860200,864300,867100,865400,866100,867700,851100,851200,842500,855200,838e3,827400,858e3,850100,921600,869400,924200,876200,871400,857400,874200,895200,866500,833400,891600,877600,875900,834500,837900,846e3,811700,828e3,800200,794500,795300,879900,879400,851600,806400,816600,829e3,826900,829100,854700,913600,929200,915e3,893300,919200,945300,921700,928900,954300,980400,1010400,1014500,1038e3,1014600,1050700,1014700,1058200,1061300,1141600,1185800,1190200,1197800,1176e3,1188100,1198400,1268e3,1286100,1283300,1233900,1232e3,1229300,1235e3,1273900,1316900,134e4,1348100,1332500,1346400,134e4,1337200,1498400,1511800,1557100,1404800,1387200,1346e3,1343700,1341400,1349900,1347900,1355200,1498400,1557500,1581600,1462900,1401600,1396800,1403900,1404e3,1438100,1456e3,1492e3,1470800,1504200,1488100,1522600,1513600,1541100,1571e3,1560700,1546e3,1595400,1614200,1660200,1629300,
