SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
922,27808,Wayne,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9391698867526581,0.9179331306990881,0.8694964599782604,0.9436927244718432,0.9444444444444444,0.9047619047619048,0.9349338819893622,0.9053503411750505,0.9348272513607987,0.8729224064970378,0.9118236472945892,0.9100204498977505,0.9381663113006397,0.9225436591792071,0.9376674406143954,0.9639078127264821,0.9595959595959596,0.9447238238778362,0.9354120267260579,0.9517015050420643,0.9270516717325228,0.9701492537313433,0.952216748768473,0.9222677753397236,0.9367455890772717,0.8986175115207373,0.9548087431693989,0.972905718238315,0.9443021766965429,0.9630496116022289,0.9628314221445724,0.9525939177101967,0.9395604395604396,0.9158415841584159,0.927721442416942,0.9054986154882869,0.9257588778649368,0.933786078098472,0.9587859975857906,0.9567990721948391,0.9646821392532795,0.9459016393442623,0.942283863368669,0.9484393861010519,0.9561151697464547,0.9548737277263819,0.959334161280307,0.9138796992481203,0.9256505576208178,0.9433962264150944,0.9437751004016064,0.9493670886075949,0.962671905697446,0.9628518240671279,0.9417055837113295,0.96388672382437,0.9379328305496486,0.9442956281123984,0.9357798165137615,0.9358479782826118,0.9246835391779713,0.9552708473814341,0.9621882684756945,0.9597058706015373,0.9628308400460299,0.9778541964132272,0.9610274579273693,0.9596868298702965,0.9598853868194842,0.9613241523024304,0.935509936233811,0.9547738693467337,0.9662921348314607,0.9511315185306658,0.9590909090909091,0.976361076662192,0.9766065872760433,0.9668508287292817,0.979498861047836,0.9650946339850281,0.9560293211969487,0.9559874249785653
923,10614,Buford,City,GA,,,,,,,,,,,,,,,,,0.8913142337426103,0.8386716868007352,0.893297765921974,0.90181594336719,0.8836961609368881,0.8859674192626464,0.875,0.9112563612059406,0.9263268642717253,0.8859929149633193,0.9449760765550239,0.9470875944864384,0.9487583971193938,0.9528346831824679,0.9599196787148594,0.9636363636363636,0.9181651376146789,0.9338813438170122,0.9459145775301764,0.9488636363636364,0.9714285714285714,0.9422394320748628,0.9629492404594294,0.97868638538495,0.9799679487179487,0.9633160956690369,0.963855421686747,0.9665362852694338,0.9611885991510006,0.967375,0.9603841536614646,0.9569377990430622,0.970550246043001,0.9562990747686921,0.9538461538461539,0.9591326105087573,0.9640745793542519,0.9642207398423287,0.958904109589041,0.9653061224489796,0.9654972455784285,0.9542857142857143,0.9619109102646869,0.9774011299435028,0.9597397315982107,0.9591836734693877,0.9689518649718691,0.9683666881859264,0.9773233069269883,0.9748427672955975,0.965,0.9569028487947406,0.9528084124134394,0.9749126706891077,0.959349593495935,0.9452895774884714,0.9482017299567413,0.9615384615384616,0.9727272727272728,0.9744736753649819,0.991269552564569,0.980544747081712,0.9783508417426446,0.9722222222222222,0.9758277751310147,0.9751095181202708,0.9555555555555556,0.9771381397193133,0.9743589743589743,0.9690909090909091,0.9768091796916524,0.9823800134553471,0.9855030443606843,0.9818520241973011,0.9865877741171372,0.977979797979798,0.977615349474646,0.9658468437392205,0.956248632769774,0.9754962730482543,0.9687680740312319,0.9588975001035538,0.9803049915231707,0.9879518072289156,0.9838765740783504,0.985308191564672,0.9794153972828324,0.9834772036474164,0.9741476208317722,0.9682539682539683,0.9720649301623254,0.9607415018409111
924,52580,Hot Springs,City,AR,,,,,,,,,,,0.8814589665653495,0.8365651446989676,0.8589473684210527,0.8673469387755102,0.886127063890883,0.9472292952397393,0.9056603773584906,0.9003001000333445,0.8822806293115532,0.919732441471572,0.9203760558934976,0.8708708708708709,0.8835341365461847,0.8513935340022296,0.9194991055456172,0.9031556039173014,0.8904109589041096,0.8936825885978429,0.9422850412249706,0.8608695652173913,0.9405405405405406,0.8821980857406859,0.8947368421052632,0.9192307692307692,0.9125790621967419,0.9218453327859599,0.9086868509065305,0.8769589863287762,0.8990825688073395,0.935251798561151,0.898989898989899,0.9292351679771265,0.9202605570530099,0.9041939207387457,0.9644961240310077,0.9113136252500555,0.886980942267926,0.9090909090909091,0.9371920072253564,0.8955223880597015,0.906989247311828,0.9166165194001201,0.9203681472589036,0.9292351679771265,0.9348544048851639,0.9351892127011744,0.9373695198329853,0.9184372858122002,0.8453837597330367,0.8936170212765957,0.8888888888888888,0.8816072017178644,0.9225806451612903,0.9285714285714286,0.9248773121932805,0.9452380952380952,0.9304539038475439,0.8952270081490105,0.9282735105974624,0.9029615196571856,0.8916920400173989,0.9426092944535145,0.941747572815534,0.8815033451397087,0.9078212290502793,0.9724828017510945,0.9298245614035088,0.9364705882352942,0.9243697478991597,0.9361702127659575,0.8861837243040538,0.9478221415607986,0.9532374100719424,0.9076324727724812,0.9447068630175048,0.8836278759586529,0.9333333333333333,0.9434447300771208,0.9373354397051079,0.9388646288209607,0.9485570890840652,0.9267799667986691,0.93694156540386,0.9244444444444444,0.933943754087639,0.9648738838950185,0.9357945425361156,0.9373385012919897,0.9372215398095831,0.9382810050611368,0.9303468208092486,0.9629800966415765,0.9549795361527967,0.9259259259259259,0.9270619360355739,0.9438942149246188,0.9528415769242987,0.8920808703551424
925,6943,Santee,City,CA,,,,,,,,,,,,,,,0.9491541511087307,0.9551544860368391,0.9478978300180831,0.9735082012927432,0.9609822285468446,0.9561635775228008,0.9567426631093864,0.9302527601969468,0.9328497639546817,0.9726443768996961,0.9745479015377948,0.9617850730956655,0.9585996110030564,0.9793510324483776,0.97371316004912,1,1.0002703433360367,1,1,0.9841269841269841,1,0.9734991887506761,0.9788731980564737,1,1,1,1,1.0029737766964044,1.0140845070422535,1.0074102358959438,0.9761904761904762,0.9979064898813678,0.9777820351577236,0.962059620596206,0.9647058823529412,0.9789473684210527,0.9741969457609269,0.9690398094259726,0.9737373737373738,0.9791093145887988,0.9713701431492843,0.9545702990361354,0.9796999117387467,0.9722814498933902,0.9705404005185186,0.9627406851712929,0.9684068840954168,0.9674775251189847,0.982843891350768,0.9892809289861545,0.9918050575580298,0.9762905723963031,1,1.0002632271650433,0.987012987012987,1,0.9948586118251928,0.9781818181818182,0.984375,1,0.980722891566265,1,0.9929630411657819,0.9919839679358717,0.9825032783879394,0.9777777777777777,1,1,0.9779559118236473,0.9645153608001905,0.9839786381842457,0.9918286841363765,0.9924427650589019,1,1.0001724732666437,1.0011994669793962,0.9913793103448276,0.9854545454545455,0.9897196261682243,0.996993987975952,0.99078273971891,0.9845360824742269,0.9867873910127432,0.9924385633270322,0.9907195762350711,0.9900990099009901,0.9951080424429146,0.9836815077700705,0.99216326072993,0.9871571906354515,1,0.9809069212410502,0.9882005899705014,0.965083701806633
926,28066,Zanesville,City,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9098622555839232,0.9403597645348155,0.8945260347129506,0.9803921568627451,0.9478722163219788,0.9277777777777778,0.9399249061326658,0.9562638991845812,0.9483715883503794,0.9318637274549099,0.9341312699950819,0.9256499857347056,0.9464285714285714,0.8969762017063412,0.8928595875434,0.9292351679771265,0.9629629629629629,0.9011264080100125,0.9245283018867925,0.9488574537540805,0.9469239964402967,0.9554140127388535,0.9705741626794259,0.9330143540669856,0.9158692890202401,0.9236947791164659,0.9361224635475411,0.8905632040050062,0.9292809833026527,0.9433962264150944,0.9728183118741058,0.9679529103989536,0.9687304565353346,0.9719912078501791,0.9460847240051348,0.9287115761935906,0.9399083668022354,0.9574468085106383,0.9419821638902911
927,14603,Weymouth,City,MA,0.9056047197640118,0.9285568420999031,0.9121643872269046,0.9322419281491587,0.9210526315789473,0.9247648902821317,0.9807767752059631,0.9463788311699455,0.9016393442622951,0.96,0.917864439242392,0.9210526315789473,0.943126607602172,0.8954962317815226,0.949134205854572,0.8947579792855633,0.951373569071467,0.9607686148919136,0.947527368818422,0.9130434782608695,0.9313556398758193,0.915308687125099,0.8993684847960552,0.9211822660098522,0.862475442043222,0.9021078956770275,0.9232766215772907,0.9273091030343448,0.9467272727272726,0.9426702577914583,0.9252570158377327,0.9594918823322605,0.9289031797070382,0.9427535163390868,0.9497820583996526,0.9231468849477035,0.9426702577914583,0.8875055285272004,0.9183627867706999,0.9519839946648883,0.9462275948311797,0.9974937343358397,0.9818451278251205,0.9787050978705097,0.9531772575250836,0.9468599033816425,0.9416666666666667,0.9338559857436317,0.9545650290016109,0.9554193615370992,0.9643932921197838,0.9748944330539264,0.9769711338181001,0.9631372811741914,0.9799426934097422,0.9640516843562529,0.9693709448499594,0.9672131147540983,0.962800875273523,0.9376693766937669,0.9618967111423868,0.9736901176253552,0.9793810919293269,0.9775008364001339,0.9880458648450842,0.9902187643786339,1,0.9908694318353171,0.9768024330610054,0.9698202780603594,0.9502715061446128,0.963855421686747,0.9721788058768365,0.9691860736290514,0.9792180670445048,0.9858970581181001,0.9939381693271367,0.994611304110627,1,0.9894917967186875,0.9952488122030507,0.9843459822205715,0.9757575757575757,0.964156710197277,0.9706775483939447,0.9833971902937421,1,0.9849184364419822,1.0003334444814937,1,1,1,0.9765045733204039,0.977997799779978,0.9725032467532468,0.9697128589263421,0.9803509122740437,0.9875106381232025,0.9941141848145968,1.0015797668452966,1.0124921450729187,1.01,1,1.0127531882970742,1,0.9678571428571429,1,0.9783669540270967
928,9662,Oregon City,City,OR,,,,,,,,,,,,,,,,,,,,,,,0.9079459583237921,0.9246153846153846,0.9081065649241753,0.989247311827957,0.896236559139785,0.9479305740987984,0.96,0.9736444519053215,0.959640447638686,0.9545454545454546,0.9836065573770492,0.9623766708185879,0.9531480986176855,0.9473390916689886,0.9675397737083743,0.9615236629472874,0.9813878315983242,0.9760839160839161,0.9687305796091703,1,0.9879145114710972,0.9757566852776962,0.9830769230769231,0.9772937871290448,0.9743462479155086,0.9647495361781077,0.939209726443769,0.9722276234867971,0.9799917165039055,0.9838366179275271,0.9828571428571429,0.9872641509433963,0.9869693380707988,0.9728183118741058,0.9831226615431288,0.9652317530226353,0.9714081486776269,0.9572696490439845,1,0.9756911152867932,0.9740644683216005,1,1,0.9996747967479674,1,1,0.980754716981132,0.9943960101078051,1,0.9946744416155123,0.9918367346938776,0.9937174823404371,0.9999608517645752,1.0029850746268656,1.0041525103812758,1,1.0015601025113354,1,0.9967957892128672,1,0.9859959988568162,0.9760736196319019,0.9752722587774134,0.9844290657439446,0.9920022710968701,0.9965225802895016,1.0018917781704957,1.0008006956152982,1,1,1,1,0.9823861143898589,0.9881286090941233,0.9819074696303954,0.9766233766233766,1,1.005096933215297,1,1,1,1,0.9843802674457804,0.9872033854834573,0.9663494453817034,0.9767004000941398
929,43956,Asheboro,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951424559235339,0.9390838206627681,0.9591967434044232,0.9174301456658587,0.9101123595505618,0.9442207734441521,0.8642364969993331,0.9124002277049041,0.8925318761384335,0.91496962115797,0.8907829919626653,0.8813559322033898,0.9269662921348315,0.9235799582991091,0.968503937007874,0.9360877985797289,0.92087926104172535,0.9302309927319513,0.9432616081540204,0.9371504324522446,0.9527622097678142,0.9247153738721658,0.9022784568887121,0.9569690719087441,0.9405568096313017,0.9588072981191575,0.9438069216757742,0.9451612903225807,0.9575600339742105,0.9687248996950885,0.9677246694856286,0.9662476910947027,0.9608780141446416,0.9491525423728814,0.9759807846277022,0.9172210865138811,0.9240506329113924,0.9416666666666667,0.9644777980197254,0.9657352578337035,0.9745532399065643,0.9790209790209791,0.9603340292275574,0.9676149611788178,0.9623307828134197,0.9539320614239181,0.901060070671378,0.9330543933054394,0.965353743008083,0.9577515242707579,0.9623655913978495,0.9864188706218727,0.9791271347248577,0.9498327759197325,0.9639100425336831,0.9443161129661333,0.9870672070517579,0.9845384265575261
930,53752,Oshkosh,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9875811516533881,0.9929603556872916,0.9891120853235622,0.9741540283280958,0.9611317583762413
931,30829,Chantilly,City,VA,0.9644234890698671,0.9706025088604244,0.9651018299040861,0.9629629629629629,0.9831879123217706,0.9585492227979274,0.9528346831824679,0.9618320610687023,0.9578544061302682,0.9463414634146341,0.971450039461349,0.9618717353433066,0.9698212286732051,0.9476908127098844,0.9455587392550143,0.9778362499364033,0.972492358988608,0.9737654320987654,0.9629578533489688,0.9727933203209715,0.9684076837593268,0.9595918367346938,0.9574301698433971,0.8970951813885056,0.951867874859741,0.9667519181585678,0.977236146240515,0.9714393621602226,0.9727431857964491,0.9791666666666666,0.9688078157074576,0.9653333333333334,0.9859959988568162,0.9819429475147332,0.9740414384377233,0.971604938271605,0.9658502932045533,0.9774948852011821,0.9862091636992268,1,1,1,0.9911665367627955,0.9924937098126922,0.9817347789824854,0.9810036140476132,0.9770070204140336,0.9711684370257967,0.9636381157056649,0.98028013918164425,0.9821324064057317,0.9891658015218594,1,0.9879393939393939,0.97550780812493,0.9685587974691489,0.9728260869565217,0.9793566970715314,0.9570154095701541,0.9620253164556962,0.9647058823529412,0.9689922480620154,0.9681176683718429,0.9875241334713021,0.9932143623566319,0.9838868368844659,0.9772809990104694,0.9714285714285714,0.9848232500923668,0.979676087646872,0.983652312599681,0.9687818045046241,0.9615384615384616,0.975162527087848,0.9694267515923567,0.9897243107769423,0.9870967741935484,0.9911504424778761,0.9932191896931684,0.9804738562091503,0.9781818181818182,0.9756093595017805,0.9759013241355345,0.9794523932557936,0.9770733959070627,0.9937092183705869,0.9866666666666667,1,1,0.9936708860759493,0.9921571271264523,0.9794472588313002,0.9916666666666667,0.978332381806813,0.977257025205301,0.9871084080070232,0.9953117674636662,0.9945543454100911,1,1,1,0.9950553459119497,0.999001998003996,0.9898304108554556,0.9893594381783358,0.9722189537100229,0.987716391475747,0.9844660194174757
932,46465,McLean,City,VA,0.922019065478981,0.9011428571428571,0.9534883720930233,0.9420570396180152,0.968438124427488,0.9493028336438989,0.9333488891481525,0.9383377308707124,0.9216589861751152,0.9061930783242259,0.9264938542046977,0.9457892448180896,0.9273645628464151,0.8606885508406725,0.9156844305120168,0.9512133384691575,0.9338524286243974,0.9642857142857143,0.9521203679136818,0.9545442950794583,0.9653092006033183,0.9286946015706519,0.9586195877935773,0.9255079006772009,0.9246861924686193,0.8993968988467327,0.9347024749868352,0.9579823984264845,0.9688888888888889,0.9599651871192341,0.9735576923076923,0.9573869346733668,0.9568836598246893,0.969007641108053,0.9298998569384835,0.9430002152331244,0.9393939393939394,0.9615952877970104,0.9517100660707345,0.9958289885297185,0.9726763110307415,0.9811320754716981,0.96,0.9773232304834067,0.9606715754342037,0.9772142830902613,0.9539696649813878,0.9487252458823009,0.9009659143679762,0.969848285341893,0.9751218902362795,0.9781357882623706,0.9781357882623706,0.9715633423180593,0.9505513152234767,0.9380863039399625,0.9351094249883644,0.9637046307884856,0.9401880376075215,0.9285714285714286,0.9477196885428254,0.941194535390347,0.9640287769784173,0.971804517949355,0.9643763213530656,0.9780346820809248,0.9535160538681624,0.9586090167718111,0.9367894497498863,0.9277777777777778,0.9200108882295841,0.9245974070202491,0.9292984054938616,0.9093930297144142,0.9658897100625355,0.9901960784313726,0.9803265519924437,0.9590226504394861,0.9615384615384616,0.9468684056295007,0.9217267888823182,0.9354316811295779,0.9515712945590994,0.9423811842474141,0.9427828348504551,0.9604984781394763,0.9584859584859585,0.9686759673598315,0.9659889825607937,0.9649014778325123,0.9666295884315907,0.9676248222172318,0.952,0.963599505171475,0.9675619528119899,0.937421679197995,0.9453993933265925,0.9608709077692075,0.9742895805142084,0.9921746645708145,0.9821905912557578,0.9793707447547588,0.9807956104252401,0.9541245791245792,0.9688768276473194,0.9692783996189569,0.9483835320312781,0.9405405405405406
933,12765,Minot,City,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9879654005265137,0.9854370210412662,1,1.0050251256281406,1,0.9896506788982726,0.9759727885922392,0.9784009793596355,0.9577151201339493,1.0500965517241378,1,0.9456320947325438,0.9473124002128792,0.9821753364859949,0.9756756756756757,0.9702187063750581,0.9982243658449446,0.9754877438719359,0.9741943758617373,0.9991096438575431,1.0125119677500631,0.9879093684241724,0.9842614549839228,0.9888342609771181,1,0.9817554650486244,1,1.003956,1,0.988948710682913,0.9453590192644483,0.9652509652509652,0.9516481149012568,0.9336518921294008,0.921395955642531,0.9625024062560157,0.9122807017543859,0.9260120986505351,0.9512195121951219,0.9705882352941176,0.9661986317380666,0.9447068630175048,0.9536878654037633,0.9531215285492113,0.9472111831555463,0.9388092936519936
934,53026,Loganville,City,GA,,,,,,,,,,,,,,,,,,,0.8383838383838383,0.8521739130434782,0.8196428571428571,0.8318181818181818,0.9116,0.8483677401284986,0.9124008624008624,0.9162445818375216,0.95,0.9142857142857143,0.9344262295081968,0.9340647901841346,1.0022222222222221,0.9339924406803388,0.9900990099009901,0.95,0.981811567842852,0.9937296729056977,0.9359605911330049,0.9935266083747523,0.9398937415372912,0.956934563509708,0.9645363408521304,0.9959016393442623,0.9796942967280483,0.9914603901410526,0.992,0.9864864864864865,0.9937774017512719,0.9548313321898227,0.9842734967956429,0.9662664379645511,0.953125,0.9673115410273516,0.9520516166449181,0.9636075949367089,0.969370433296979,0.9539693128752502,0.9654934437543133,0.9434412828287314,0.9466666666666667,0.9386062252884038,0.9387318112466974,0.9647058823529412,0.9584905660377359,0.9583851244237498,0.9843158464034614,0.9723076923076923,0.9636767976278725,0.9629629629629629,0.9505280711506392,0.9585081773187003,0.961898955146421,0.9660377358490566,0.958523700742433,0.9705439704665071,0.9502515371716043,0.9717499655617197,0.9746588693957114,0.9706123794533206,0.9835114024803078,0.9658011399620012,0.9714285714285714,0.9695904161585602,0.9719839908519153,0.9674729688536643,0.968054211035818,0.9712982837798259,0.9689239332096475,0.962278675904542,0.9863911199405505,0.9825671764453655,0.9905980861244019,0.9780193236714976,0.9905306426798305,0.9727250251119437,0.9752078016624133,0.9803056314994152,0.9767718880285885,0.9720385070538646,0.9846153846153847,1,0.9836612204068023,0.9989717283052002,1,0.9962406656114693,0.9747096144460713,0.9798648648648649,0.9895645915797049,0.9845380266491848
935,52285,Grand Island,City,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9660574412532638,0.9530685920577617,0.9711595055915244,0.9762202753441802,0.9776289298415541,0.9590931866095653,0.9475806451612904,0.9349823721272223,0.9471253190713504,0.9757943143812708,0.9730179028132993,0.9899947340705635,0.9821364773133262,0.9638759731352324,0.9831616161616161,0.9586911116268275,0.9787845303867403,0.9713923194045001,0.966555063829108,0.9860642552065283,0.9519230769230769,0.9601634320735445,0.950950950950951,0.952683391552874,0.9555317263187841,0.9591836734693877,0.9751417915983842,0.9702689195249453,0.9824800383350114,0.956314643440392,0.9689922480620154,0.9534632034632035,0.9723076923076923,0.9698118932038835,0.959651470544503,0.9537065183309358,0.9778011343690125,0.9615384615384616,0.9703922094165996,0.9736989281157433,0.9778509421111279,0.9986761904761905,0.9829787234042553,0.9819812540400775,0.9696969696969697,0.9850906515796447,0.9560632688927944,0.9576602649289114,0.9611461874696454,0.9676112392902563,0.9549608957841738,0.9753417721518987,1,0.9965371296652559,0.9818181818181818,0.9811465948441709,0.9609949123798757,0.9441340782122905,0.974477958236659
936,32955,Morristown,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9174587299038315,0.9414225941422594,0.9303634953149622,0.9069191387559808,0.9218080050575417,0.9171762090050027,0.9523809523809523,0.94102467940285806,0.9509433962264151,0.9432924172097557,0.9423430389104794,0.9514146899114032,0.904637312124757,0.9476162448499117,0.8851148913402958,0.9422696395653392,0.9032144699095164,0.8978328173374613,0.9358622576026883,0.9738473038563471,0.9603841536614646,0.9532888465204957,0.9445447552017446,0.944206008583691,0.9546061415220294,0.9597719296064708,0.9316703585767687,0.8892407816276753,0.9417304296645085,0.9359487590072058,0.9443604233004612,0.9647815634284029,0.9523052464228935,0.9516728624535316,0.967213109406418,0.9582985821517932,0.9636268290173174,0.9458692209379862,0.9668858165249756,0.9358446144791054,0.9266123054114158,0.9747434885556433,0.9641729230402141,0.9619084263178146,0.966621932445674,0.9711595055915244,0.9649749821300929,0.9651129736905291,0.9335369852611233,0.9463002729754322,0.9466179960879608
937,52840,Lagrange,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9436237460491961,0.9,0.9537468626747938,0.8943089430894309,0.9627371099050204,0.9306995209421873,0.9404659188955996,0.956639867610191,0.9148084619782733,0.9450141528284224,0.9766714275998096,0.90754877014419,0.94,0.9030197008560767,0.9431939978563773,0.9510204081632653,0.9210110584518167,0.8514564717213333,0.9352491136406046,0.9553704641682719,0.9583333333333334,0.972972972972973,0.9566184649610678,0.9612817089452603,0.9584688957704519,0.9770762639142727,0.9603569482733125,0.9566550674206177,0.9132194450814033,0.9079754601226994,0.954654608829742,0.9500542888165038,0.9572649391362631,0.9850049250246251,0.9713976085929421,0.9571428571428572,0.9611885991510006,0.9824451139295152,0.956989247311828,0.9621026894865525,0.9618021547502449,0.9436266806355857,0.9593335949251194,0.948814128863361,0.9416766367457662,0.9867531765341985,0.9553875205957247,0.9648814749780509,0.9619409309791332,0.9521302058401149,0.9666047430830039,0.96,0.9506612580573461,0.9523809523809523,0.9720364741641337,0.9793548008164104,0.9663865546218487,0.9683357664233576,0.9839357429718876,0.9696036937283571,0.9648999648999649,0.9836734693877551,0.9743589743589743,0.9754385964912281,0.953594354591969
938,16554,Euless,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9935416666666667,1.0227478260869565,0.9519483394833949,0.9532773109243697,0.9841231065918654,0.9710835443037975,0.9312445604873804,0.9933221514051365,1.0064569361448816,0.9852513421181064,1,0.9756205234159779,0.9951325040562466,1.003642718705903,0.9875913043478262,0.990183435241801,0.9229608006672226,0.9637443034542594,0.9678581818181818,0.9585576923076923,0.9283653840623471,0.9666276188242651,0.9685380952380952,0.9737248677248678,0.9839362549800796,0.9940363273656647,0.9938045112781955,0.9886033680834001,1.0191744840525327,0.9656372335798173,0.9676145339652449,0.9763598487771006,1.000397140587768,0.9845702127659575,1.010004764173416,1,1.0108108108108107,1.0162132947426095,1.0486520461095101,0.9732934957481039,0.9623306755260244,0.9757415587419056,0.9969057076897707,0.9804902451225613,0.9769463333268011,0.9966666666666666,0.987809811827957,0.987212211285051,0.9918393574297188,1,0.9953210713133269,0.9986488740617181,0.9969325153374233,0.9944992101105845,0.9887777777777778,0.9944827586206897,0.9757257954656028,0.9804809619238477,0.9799003322259137,0.9880952380952381,0.9745833333333334,0.9924924924924925,0.9916836363636363,1.0208193202146691,1.0014825242718448,0.9653579676674365,0.9865549859816526,0.972744297035182,0.9439132851584213,0.9342105263157895,0.9546599198396793,1.0054740657309535,1,1.0086359149645685,1.0198447458295226,0.9881422924901185,0.9957701409056685,0.9690496733637373,1,0.9705725346267143,0.9670056685561854
939,39864,Morganton,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9604802401200601,0.9713770413690352,0.9611802018594723,0.9498910675381264,0.9330511735282802,0.9183131028322702
940,14730,Wyoming,City,MI,,,,,,,,,,0.9212283044058746,0.8695652173913043,0.8978963571062083,0.924074074074074,0.9184609087187884,0.9521978021978021,0.9714714714714714,0.9377626824306666,0.938514753030329,0.9380863039399625,0.9378927799980432,0.8678237650200267,0.9090909090909091,0.8784164763344292,0.9152396269288643,0.8916323731138546,0.8902083087887147,0.9195844555598307,0.9359487590072058,0.9378292939936775,0.961864406779661,0.9584214235377027,0.9408132087666725,0.950444756554307,0.9386305937290631,0.967741935483871,0.9754877438719359,0.9429306220095695,0.9646718132944245,0.9545804464973057,0.9728183118741058,0.9683770279564672,1,0.9574363636363636,0.9664892804230696,0.9655172413793104,0.976050108487292,0.9577556639275018,0.9326666666666666,0.9258343634116193,0.9251028751123092,0.9682339065818113,0.9687685667843731,0.9875722261043363,1,0.9681223212879039,0.9748981226797111,0.960960960960961,0.9665768541414732,0.9485106168610362,0.9248698959167334,0.9566184649610678,0.952605987369269,0.9766065453838195,0.9869375907111756,0.996783416726233,0.9902302648488263,0.9840923466160658,1,0.985373364126251,0.9697560975609756,0.9656605837635481,0.9592,0.9700722394220846,0.9915749846379138,0.9930990074317072,1,1.0005717552887363,1.0012148605427116,1.0183368436291107,1.0002089209234304,1.0005885815185402,1,1,1,1,1,1,1,1.0181983621474067,1.0331289003658275,1.0222276902887137,1.0239322555812165,1.0100038476337052,1.0002858776443682,1,1,0.9793396856471356,1,0.990909090909091,1.0340226817878586,1.0378057820607858,1.0364546104360257,1.031918505942275,1.0121835364764058,1.0005265929436546,1.0002501250625313,0.9807030811641579,1
941,17394,Charleston,City,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9352882068146524,0.8974358974358975,0.8733719618500666,0.9114747769122034,0.9285790088082352,0.9343065693430657,0.9124209124209124,0.9205548549810845,0.8823529411764706,0.8771929824561403,0.9207365892714171,0.8907840967834746,0.9076583464277783,0.8881343817012152,0.9061538461538462,0.9190735425872778,0.9273509524167732,0.9203681472589036,0.9003093691249613,0.9142857142857143,0.9200603318250377,0.8713353632013918,0.8941913729919244,0.903036750483559,0.8955823293172691,0.9167204648160103,0.9430443705459287,0.9214632459757808,0.9168241965973535,0.9157142857142857,0.9300333704115684,0.9293555354217573,0.9058771805863048,0.873577951868773,0.9011060507482108
