"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Decatur","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,219500,189900,189999,199999,195447.5,225000,229950,229000,214900,214900,219950,213000,239700,236000,209500,209500,224950,224900,218886,225000,235000,229000,225000,209950,225000,219900
"Palisades Park","NJ","New York-Newark-Jersey City","Bergen County",611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619000,649000,6e+05,578500,565000,649500,659000,585000,659000,675000,654000,575000
"Key West","FL","Key West","Monroe County",612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494000,488500,494000,488000,502000,522000,519500,579000,589000,594000,599400,559000,575000,591500,559000,577000,594000,549000,554000,554000,594000,584500,564900,587000,529500,534000,575000,564900,599000,599400,635000,647000,599400,607400,635000
"Panama City Beach","FL","Panama City","Bay County",613,275000,275000,277000,269900,265000,260000,254950,254900,250000,249000,249000,247900,244900,239900,230000,239900,244900,234238.5,229000,229000,235000,242500,232900,239000,230000,234000,229000,219700,210000,199950,199950,199900,196500,194500,194500,185000,189900,209000,210000,229000,222450,210000,214500,225000,244900,249999.5,247000,239900,245900,229000,248750,245450,245000,249000,249900,259000,259900,269000,278900,269900,279000,269900,264327.5,269000,259900,269237.5,266000,269900,269900,265950,270000,269000,269000,269000,276950,275000,283500,284900,280750,279900,284000,284450,282400,280400,279900,289000,284950,289500,279900,285000,289900,289900,294900,293000,294900,295900,294900,294950,299900,299000,309900,310000,313500,316000,326000,329000,335000,338300,335000
"Sun City Center","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93250,94950,94900,93900,98000,104950,99500,92000,89000,89000,103950,112900,114950,119900,120000,125000,130000,129900,125000,128500,114950,118400,115000,132000,130000,137250,149950,145000,142700,135000,139945,134950,129900,135500,135500,139900,139900,144500,144700,139500,134900,134900,137950,139900,139900,139500,139000,139650,140000,149900,139950,149900,149900,149200,150000,156250,153950,150000,156950,154900,149925,153000,154000,149950,151225
"New Canaan","CT","Bridgeport-Stamford-Norwalk","Fairfield County",615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175000,975000,849000,749000,757000,739900,795000,829500,884000,869000,869000,890000,899000
"Chevy Chase","MD","Washington-Arlington-Alexandria","Montgomery County",616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498338,485000,485000,485000,479900,490000,427500,394500,425000,420000,420000,415000,399000
"Harrison","MI","Detroit-Warren-Dearborn","Macomb County",617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109450,109900,99900,109900,119900,121900,124400,116900,116900,127400,119000,118500,111400,114900,115900,109900,113500,126900,128400,116400,119400,119900,132900,134900,132400,133000,129900,127900,123900,119900,123950,134900,126950,119900,118000,121900,119900,128900,127450,129400,128400,139400,135000,129900,135000,139900,158400,141999,141999,134900,155000,150000,150000,141500,154900,139900,139000,139900,132450,135000,136500,126900,127450,137400,139900
"Oldsmar","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,98500,92900,91900,92200,96900,99900,99700,109999,109999,99900,110000,110000,110000,110500,112000,109900,114600,116800,125350,134900,119900,126500,129900,127950,134990,134990,129900,126950,129900,129900,129999.5,126450,129900,135000,148450,125000,140000,141250,138450,142500,152000,150500,152250,146900,138408,139958,140000,153950,159900,159900,168700,165950,153250,160985,163485,166450,167900,156900,163900
"Southbury","CT","New Haven-Milford","New Haven County",619,188000,192000,189000,169000,169000,179500,173250,149900,149900,157000,154900,159000,154900,154900,159900,159900,162500,165000,165000,149000,145000,139950,136000,134000,141500,135000,139900,149900,143000,135000,134750,130900,130450,125000,119900,119900,118750,125000,129900,135000,139000,137500,139900,139900,139900,139900,139900,139900,139250,149900,159900,169900,169900,167900,167900,174900,169900,165000,170000,170000,164900,160000,160000,169900,168750,169900,177500,169900,185000,179900,179450,174900,179900,179900,179900,188900,189000,179000,182000,189000,179900,189000,189900,192000,182450,189900,184900,179900,165000,159450,159900,169500,163900,159900,159900,156000,154900,163000,165000,179400,182300,175000,174900,159450,169900,182450,189000,189900,183450
"Jacksonville Beach","FL","Jacksonville","Duval County",620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,449000,441500,449900,459000,449450,441500,419900,415000,434500,419900,450000,450000,431950,439950,438500,432000,425000,418900,419900,422450,406000,430000,418400,409000,432375,425000,414950,422500,487000,499700,495000,529000
"Palm Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",621,41900,47450,49900,49900,45000,45000,39999.5,39000,37000,34900,39900,37205,35000,35250,35500,34500,33150,34450,35500,37000,36000,36500,36000,36500,35900,32500,35500,37250,39900,37000,36000,38000,39900,39900,44900,45000,42200,44900,45000,45000,44900,44900,44900,46250,44950,46000,45450,49720,47500,43450,47000,48950,49000,49900,52400,57950,52500,52500,55000,53950,47000,46450,44900,44900,44900,45950,48000,49900,49900,49950,50000,48500,49900,52250,54000,58000,59700,55000,59500,53950,54900,55000,58400,56950,57950,59900,59900,58250,57500,59900,59949.5,62000,60999.5,59900,64500,67000,64900,69900,60900,55000,59900,59900,58900,58000,58000,61400,64250,64750,65000
"Rocky Hill","CT","Hartford-West Hartford-East Hartford","Hartford County",622,189900,189900,188400,189900,189900,189900,209900,189900,189300,185000,195000,195000,188700,194900,199900,199450,204900,204900,199900,189900,189900,178500,178500,189000,187000,189900,189900,185000,189900,185000,184000,179700,169900,176000,174900,169900,173450,174950,174900,175000,179900,179900,172900,169900,169350,166000,172900,166000,149900,154500,159900,174500,155000,149900,159900,169900,174900,189900,185900,177450,179900,179700,176500,176500,179900,178883,174999,176900,169900,169450,169000,169700,178150,178900,174900,159900,169900,171950,179900,171000,154950,154450,168500,169900,169450,159900,171440,162900,165000,159900,157900,157900,157900,166500,159900,159900,159900,164900,159900,159900,161700,165900,169900,165000,168500,155000,139900,139900,150000
"Bourne","MA","Barnstable Town","Barnstable County",623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374900,359900,367400,374900,377400,389000,379450,379000,389900,389900,399000,396450,399999,414900,389900,389900,389900,389000,372400,392900,409900,409900,414900,437500
"Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000,890000,889000,869950,849950,845000,853750,870000,890000,865000,855000,865000,875000,852500,860749.5,849900,849900,849900,850000,850000,849900,867000,859000,849999,849999,869000,854000,849000,830000,799000,825000
"Little River","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",625,149900,138477,139188.5,138477,135000,129975,119900,119900,122500,129900,122500,121200,118965.5,116900,118931,115415.5,114715.5,119900,119900,116900,115900,115450,115000,109900,103900,99900,1e+05,103900,102000,99900,98900,96900,94375,89900,94450,89900,89900,89900,91900,99000,95000,94500,94900,94000,97900,94749.5,94999,97900,97900,96900,94450,89900,94950,95600,94900,99950,105000,105450,108975,105900,109900,114900,115250,124000,114450,114900,114950,116900,119900,114900,119900,116900,114900,109900,109900,107500,105900,109900,114900,112900,109900,109900,109900,112400,108549.5,109900,1e+05,98450,1e+05,99900,104950,114900,108000,109850,114900,114950,114388.5,114388.5,114900,114900,114975,115950,115000,119900,119900,119900,119900,120500,119900
