"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,45732,"Hesperia","CA","Riverside-San Bernardino-Ontario","San Bernardino County",363,268100,0.00112023898431665,0.00751597143930853,0.0651569328565753,0.100091219705379,0.0483494075251865,"2006-08","2006-Q3",339500,-0.210309278350515,"2005-06"
2019-01-31,45911,"Jackson","MI","Jackson","Jackson County",364,116100,0.00172562553925798,0.0148601398601399,0.137120470127326,0.0948513837115765,0.0210148359769056,"2006-02","2006-Q1",121100,-0.0412881915772089,"2005-02"
2019-01-31,45339,"Franklin","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",365,465500,0.00518246599006694,0.0192686665206919,0.059640336899613,0.066359026411142,0.036263517003285,"2019-01","2019-Q1",465500,0,"2019-01"
2019-01-31,12438,"Longview","TX","Longview","Gregg County",366,141000,-0.00212314225053079,-0.024896265560166,-0.110410094637224,0.0242178975748641,0.0149123885661042,"2017-09","2017-Q3",163300,-0.136558481322719,"2016-10"
2019-01-31,13699,"San Mateo","CA","San Francisco-Oakland-Hayward","San Mateo County",367,1421800,-0.00850767085076709,-0.0283605549101346,0.0165880165880166,0.11017612700373,0.073461460989211,"2018-10","2018-Q4",1463300,-0.0283605549101346,"2018-03"
2019-01-31,16780,"Antioch","CA","San Francisco-Oakland-Hayward","Contra Costa County",368,444900,0.00112511251125113,0.00474254742547425,0.0613072519083969,0.0942365972068466,0.0607409267305641,"2005-10","2005-Q4",507700,-0.123695095528856,"2005-02"
2019-01-31,11267,"Edison","NJ","New York-Newark-Jersey City","Middlesex County",369,386900,0.00598023920956838,0.00860271115745568,0.0490780911062907,0.0366982235417133,0.00969930655375717,"2006-05","2006-Q2",398000,-0.0278894472361809,"2005-12"
2019-01-31,13709,"Sandy Springs","GA","Atlanta-Sandy Springs-Roswell","Fulton County",370,495500,0.00202224469160768,0.017662764428014,0.0583084152071764,0.0573667359737493,0.0311237486241414,"2019-01","2019-Q1",495500,0,"2019-01"
2019-01-31,25855,"Merced","CA","Merced","Merced County",371,246200,0.00203500203500203,0.019884009942005,0.0937361172812084,0.0929019068905896,0.0646410706429135,"2006-02","2006-Q1",344700,-0.285755729619959,"2004-10"
2019-01-31,39134,"Jacksonville","NC","Jacksonville","Onslow County",372,133600,0.00451127819548872,0.0151975683890578,0.0730923694779116,0.00044970787185572,-0.00656776367591427,"2010-05","2010-Q2",147200,-0.0923913043478261,"2007-05"
2019-01-31,13715,"Santa Cruz","CA","Santa Cruz-Watsonville","Santa Cruz County",373,932300,0.00344419330534926,0.0131493153662247,0.0589504770558837,0.072763260629666,0.0433663509642679,"2019-01","2019-Q1",932300,0,"2019-01"
2019-01-31,32489,"Lexington","SC","Columbia","Lexington County",374,165300,0.00181818181818182,0.0103911980440098,0.0575815738963532,0.0361612643870344,0.0117332384241065,"2019-01","2019-Q1",165300,0,"2019-01"
2019-01-31,17386,"Chapel Hill","NC","Durham-Chapel Hill","Orange County",375,373900,0.001607286364854,0.00646029609690444,0.040924276169265,0.031365480365432,0.0145528967963764,"2019-01","2019-Q1",373900,0,"2019-01"
2019-01-31,32287,"Kennesaw","GA","Atlanta-Sandy Springs-Roswell","Cobb County",376,237900,0.00847816871555744,0.0303161541792984,0.0887871853546911,0.0809506845971351,0.029837188595871,"2019-01","2019-Q1",237900,0,"2019-01"
2019-01-31,31163,"Daly City","CA","San Francisco-Oakland-Hayward","San Mateo County",377,979000,-0.00568758886857607,-0.014098690835851,0.0409356725146199,0.0912316945481231,0.0585505863070326,"2018-10","2018-Q4",993000,-0.014098690835851,"2018-08"
2019-01-31,33645,"Rialto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",378,360000,0.00390407138873397,0.0123734533183352,0.0701545778834721,0.0838402673670558,0.0612857321891296,"2006-08","2006-Q3",393300,-0.0846681922196796,"2005-12"
2019-01-31,45127,"Elkhart","IN","Elkhart-Goshen","Elkhart County",379,136200,0.00442477876106195,0.0156599552572707,0.099273607748184,0.067828775830381,0.0228095075060646,"2019-01","2019-Q1",136200,0,"2019-01"
2019-01-31,47977,"The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",380,338400,0.00266666666666667,0.0128703980844059,0.0832266325224072,0.0350899070285073,0.0303694398896772,"2019-01","2019-Q1",338400,0,"2019-01"
2019-01-31,11049,"Davie","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",381,340700,0.00205882352941176,0.00590493061706525,0.0727329974811083,0.084312687756614,0.0395783317946339,"2006-09","2006-Q3",355000,-0.0402816901408451,"2006-02"
2019-01-31,10917,"Columbia","MD","Baltimore-Columbia-Towson","Howard County",382,344800,0.00116144018583043,-0.00375613984397573,0.0111436950146628,0.012459466112851,0.00348827479984792,"2006-08","2006-Q3",387700,-0.110652566417333,"2005-05"
2019-01-31,46508,"Meridian","ID","Boise City","Ada County",383,311600,0.0143229166666667,0.0523471800067545,0.141810186881642,0.088839669527164,0.0389221268158142,"2019-01","2019-Q1",311600,0,"2019-01"
2019-01-31,32452,"Lawrence","KS","Lawrence","Douglas County",384,208100,0.00579990333494442,0.0246184145741014,0.0838541666666667,0.0385987286018183,0.0137144182790034,"2019-01","2019-Q1",208100,0,"2019-01"
2019-01-31,6112,"Napa","CA","Napa","Napa County",385,666900,0.00831569398246145,0.0183234081539166,0.0646551724137931,0.0717596047440043,0.0399616297423626,"2019-01","2019-Q1",666900,0,"2019-01"
2019-01-31,46348,"Lynchburg","VA","Lynchburg","Lynchburg City",386,145300,0.00414651002073255,0.0125435540069686,0.0400858983536149,0.0310502506626285,0.0108781333883359,"2019-01","2019-Q1",145300,0,"2019-01"
2019-01-31,11695,"Greeley","CO","Greeley","Weld County",387,286300,0.00668073136427567,0.0228653090389425,0.101577529819161,0.120212889905388,0.068497472163539,"2019-01","2019-Q1",286300,0,"2019-01"
2019-01-31,39386,"League City","TX","Houston-The Woodlands-Sugar Land","Galveston County",388,263000,0.0030511060259344,0.00843558282208589,0.0691056910569106,0.0687664493934064,0.0370458447802584,"2019-01","2019-Q1",263000,0,"2019-01"
2019-01-31,395471,"Lakewood","NJ","New York-Newark-Jersey City","Ocean County",389,326200,-0.000918836140888208,0.0021505376344086,0.0152505446623094,0.0648990507634097,0.0212655432017661,"2006-08","2006-Q3",326800,-0.0018359853121175,"2006-06"
2019-01-31,12773,"Mission Viejo","CA","Los Angeles-Long Beach-Anaheim","Orange County",390,736800,0,0.000543183052688756,0.0229071220324865,0.0423499864836556,0.0351251916218898,"2018-08","2018-Q3",737600,-0.00108459869848156,"2018-08"
2019-01-31,11335,"Erie","PA","Erie","Erie County",391,76000,-0.00783289817232376,-0.0142671854734112,-0.0091264667535854,0.00105596856278933,0.0036238233674617,"2018-06","2018-Q2",78600,-0.0330788804071247,"2017-12"
2019-01-31,11896,"High Point","NC","Greensboro-High Point","Guilford County",392,125900,0.00318725099601594,0.00639488409272582,0.0825451418744626,0.0511660952971258,0.0116773147711988,"2019-01","2019-Q1",125900,0,"2019-01"
2019-01-31,50741,"Apopka","FL","Orlando-Kissimmee-Sanford","Orange County",393,242100,0.00917048770320967,0.0232459847844463,0.0930022573363431,0.104032063386288,0.0290585634642748,"2006-10","2006-Q4",266500,-0.0915572232645403,"2006-02"
2019-01-31,3404,"Anderson","SC","Greenville-Anderson-Mauldin","Anderson County",394,145300,0.00345303867403315,0.00972897845726199,0.0762962962962963,0.0458916094017237,0.0158963109905705,"2019-01","2019-Q1",145300,0,"2019-01"
2019-01-31,32540,"Livermore","CA","San Francisco-Oakland-Hayward","Alameda County",395,800900,-0.00373180743873616,-0.00988997403881815,0.0335527164795457,0.0679619911823162,0.0549710572741353,"2018-10","2018-Q4",808900,-0.00988997403881815,"2018-08"
2019-01-31,27219,"Spring Hill","FL","Tampa-St. Petersburg-Clearwater","Hernando County",396,162800,0.00431832202344232,0.0213299874529486,0.118131868131868,0.129901088717822,0.0299477141514686,"2006-08","2006-Q3",191800,-0.151199165797706,"2005-06"
2019-01-31,6932,"Sandy","UT","Salt Lake City","Salt Lake County",397,425100,0.0102186311787072,0.0310453553237934,0.104442712392829,0.0890444936208976,0.0372105102291598,"2019-01","2019-Q1",425100,0,"2019-01"
2019-01-31,45255,"Federal Way","WA","Seattle-Tacoma-Bellevue","King County",398,360500,0.00166712975826619,0.00194552529182879,-0.00331766657450926,0.0854974779451698,0.0286451474195604,"2018-06","2018-Q2",365700,-0.0142193054416188,"2018-01"
2019-01-31,40574,"Rio Rancho","NM","Albuquerque","Sandoval County",399,190900,0.00579557428872497,0.016506922257721,0.0437397484964461,0.0480108917995599,0.00572910898363088,"2007-12","2007-Q4",193500,-0.0134366925064599,"2007-02"
2019-01-31,47762,"South Gate","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",400,442500,0.00454029511918275,0.0198202350772067,0.0460992907801418,0.0782570380189456,0.0356278392565532,"2007-03","2007-Q1",468200,-0.0548910721913712,"2006-05"
2019-01-31,23862,"Bryan","TX","College Station-Bryan","Brazos County",401,174900,0.00229226361031519,0.0139130434782609,0.0479328939484721,0.0800617093411109,0.0439140787578429,"2019-01","2019-Q1",174900,0,"2019-01"
2019-01-31,4042,"Champaign","IL","Champaign-Urbana","Champaign County",402,141100,0.0014194464158978,0.00785714285714286,0.0284256559766764,0.0173056325272269,0.00331992320142094,"2019-01","2019-Q1",141100,0,"2019-01"
2019-01-31,16701,"Albany","GA","Albany","Dougherty County",403,92900,0.00759219088937093,0.0827505827505827,0.0727482678983834,0.0334700595785258,-0.000963656403895841,"2007-05","2007-Q2",100400,-0.0747011952191235,"2006-08"
2019-01-31,53978,"Portsmouth","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City",404,152300,0.00263331138907176,0.00927766732935719,0.0452985586822237,0.018590289284097,-0.00809749732243392,"2007-11","2007-Q4",178800,-0.14821029082774,"2005-12"
2019-01-31,399214,"Greece","NY","Rochester","Monroe County",405,134500,0.0112781954887218,0.0235920852359209,-0.0239477503628447,0.0230767322585652,0.0133458643236648,"2016-07","2016-Q3",148400,-0.0936657681940701,"2016-01"
2019-01-31,39097,"Idaho Falls","ID","Idaho Falls","Bonneville County",406,199100,0.0101471334348047,0.0353614144565783,0.144252873563218,0.0650282536930935,0.021340661313459,"2019-01","2019-Q1",199100,0,"2019-01"
2019-01-31,42150,"Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",407,651400,0.00354336773994762,0.0160661363281859,0.0935034413295283,0.0936749593352535,0.0514026500803295,"2019-01","2019-Q1",651400,0,"2019-01"
2019-01-31,52696,"Johnson City","TN","Johnson City","Washington County",408,149200,0.00201477501678979,0.00742741390952059,0.0507042253521127,0.0350369087889026,0.0170442008131562,"2019-01","2019-Q1",149200,0,"2019-01"
2019-01-31,48573,"Woodstock","GA","Atlanta-Sandy Springs-Roswell","Cherokee County",409,250300,0.00562474889513861,0.0216326530612245,0.0930131004366812,0.084039020951634,0.0330616563524677,"2019-01","2019-Q1",250300,0,"2019-01"
2019-01-31,32542,"Livonia","MI","Detroit-Warren-Dearborn","Wayne County",410,207000,0.00680933852140078,0.0171990171990172,0.0648148148148148,0.0793583030572622,0.0419853750763974,"2019-01","2019-Q1",207000,0,"2019-01"
2019-01-31,44328,"Brockton","MA","Boston-Cambridge-Newton","Plymouth County",411,293300,0.00445205479452055,0.0198191933240612,0.0665454545454545,0.103926971975139,0.0409723075169368,"2019-01","2019-Q1",293300,0,"2019-01"
2019-01-31,38992,"Highlands Ranch","CO","Denver-Aurora-Lakewood","Douglas County",412,474300,-0.00126342387871131,0.00190114068441065,0.0224186247035999,0.0682176491560713,0.045142067176428,"2018-12","2018-Q4",474900,-0.00126342387871131,"2018-12"
2019-01-31,53311,"Midlothian","VA","Richmond","Chesterfield County",413,294700,0.00717703349282297,0.0165574335977923,0.0417108518911276,0.0433133798018281,0.0112532994973802,"2019-01","2019-Q1",294700,0,"2019-01"
2019-01-31,45878,"Indio","CA","Riverside-San Bernardino-Ontario","Riverside County",414,307200,0.00457815565729235,0.00919842312746386,0.0737504369101713,0.0553138171211125,0.0323200642178803,"2006-05","2006-Q2",380400,-0.192429022082019,"2005-04"
2019-01-31,16773,"Annapolis","MD","Baltimore-Columbia-Towson","Anne Arundel County",415,423900,0.00118091639111951,0.00688836104513064,0.0298833819241982,0.0222136859635547,0.00798290108177313,"2006-06","2006-Q2",462500,-0.0834594594594595,"2005-07"
2019-01-31,39966,"New Braunfels","TX","San Antonio-New Braunfels","Comal County",416,260000,0.00541376643464811,0.0104935872522347,0.0607915136678907,0.0673376150330534,0.0372841985404471,"2019-01","2019-Q1",260000,0,"2019-01"
2019-01-31,32777,"McDonough","GA","Atlanta-Sandy Springs-Roswell","Henry County",417,197400,0.00560366785532348,0.0313479623824451,0.128644939965695,0.0784744738436578,0.0211004407652182,"2019-01","2019-Q1",197400,0,"2019-01"
2019-01-31,20776,"Terre Haute","IN","Terre Haute","Vigo County",418,92100,0.00876232201533406,0.0561926605504587,0.128676470588235,0.0288275141800827,0.0128004312566261,"2019-01","2019-Q1",92100,0,"2019-01"
2019-01-31,16818,"Ashburn","VA","Washington-Arlington-Alexandria","Loudoun County",419,538900,0.00241815476190476,0.00823199251637044,0.0270630836668573,0.0203758723387248,0.0248753800396566,"2005-11","2005-Q4",592400,-0.0903106009453072,"2005-03"
2019-01-31,41059,"Sterling","VA","Washington-Arlington-Alexandria","Loudoun County",420,420100,0.00143027413587604,0.00840134421507441,0.0360049321824908,0.030274188786394,0.0272063950144825,"2006-02","2006-Q1",465300,-0.0971416290565227,"2005-03"
2019-01-31,16839,"Auburn","WA","Seattle-Tacoma-Bellevue","King County",421,371800,0.00377969762419006,0.00622462787550744,0.0197476686780033,0.088602087959776,0.0284324338904702,"2019-01","2019-Q1",371800,0,"2019-01"
2019-01-31,12886,"Muncie","IN","Muncie","Delaware County",422,85800,0,0.0082256169212691,0.101412066752246,0.0269976980830795,0.00368671974052037,"2018-11","2018-Q4",86000,-0.00232558139534884,"2018-11"
2019-01-31,54902,"Valdosta","GA","Valdosta","Lowndes County",423,125300,0.00400641025641026,0.0220228384991843,0.064570943075616,0.0234281899434017,-0.00527089479031584,"2008-03","2008-Q1",135900,-0.0779985283296542,"2006-06"
2019-01-31,52747,"Kennewick","WA","Kennewick-Richland","Benton County",424,296200,0.0192704748795595,0.0488668555240793,0.226501035196687,0.122781874999048,0.064189067296726,"2019-01","2019-Q1",296200,0,"2019-01"
2019-01-31,5891,"Medford","OR","Medford","Jackson County",425,282300,0.00426894343649947,0.012190749372535,0.067296786389414,0.0874932781841073,0.0300773647651367,"2019-01","2019-Q1",282300,0,"2019-01"
2019-01-31,16425,"Acworth","GA","Atlanta-Sandy Springs-Roswell","Cobb County",426,225800,0.00623885918003565,0.0268303774442929,0.107948969578018,0.088453551373769,0.030686909207956,"2019-01","2019-Q1",225800,0,"2019-01"
2019-01-31,23444,"Allen","TX","Dallas-Fort Worth-Arlington","Collin County",427,318100,0.00442058730659931,0.0159693388693708,0.017268947873361,0.0742981832169567,0.0485516980348473,"2018-06","2018-Q2",319400,-0.00407013149655604,"2018-05"
2019-01-31,397180,"Kalamazoo","MI","Kalamazoo-Portage","Kalamazoo County",428,113700,0.0106666666666667,0.0576744186046512,0.196842105263158,0.0947738960466782,0.0266558903084739,"2019-01","2019-Q1",113700,0,"2019-01"
2019-01-31,33450,"Plantation","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",429,324200,0.00340451872485299,0.0124921923797626,0.0563701531443467,0.0843045950264725,0.0397239965163547,"2006-06","2006-Q2",350600,-0.0752994865944096,"2005-09"
2019-01-31,26964,"Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",430,1733300,-0.0050513747775673,-0.0137695590327169,0.00949330227140361,0.0934235871236218,0.0667543986011483,"2018-07","2018-Q3",1769500,-0.0204577564283696,"2018-02"
2019-01-31,26534,"Plainfield","IL","Chicago-Naperville-Elgin","Will County",431,250500,0.00360576923076923,0.0100806451612903,0.0468031759297952,0.0478448981523407,0.0113795654147197,"2006-09","2006-Q3",260200,-0.0372790161414297,"2005-09"
2019-01-31,33058,"New Bedford","MA","Providence-Warwick","Bristol County",432,238000,0.000841042893187553,0.0127659574468085,0.0573078631719236,0.0693588801939129,0.0175984019752313,"2005-11","2005-Q4",247200,-0.0372168284789644,"2005-02"
2019-01-31,34780,"Westminster","CA","Los Angeles-Long Beach-Anaheim","Orange County",433,676600,0.00133195204972621,0.010906917675183,0.0532378580323786,0.0632563214526767,0.0418116859562243,"2019-01","2019-Q1",676600,0,"2019-01"
2019-01-31,6696,"Reading","PA","Reading","Berks County",434,58800,0.0173010380622837,0.0594594594594595,0.269978401727862,0.111244361247744,0.00892644396007802,"2019-01","2019-Q1",58800,0,"2019-01"
2019-01-31,46325,"Loveland","CO","Fort Collins","Larimer County",435,346800,0.00696864111498258,0.0239149689991143,0.0677339901477833,0.0944014873014607,0.0578624821874876,"2019-01","2019-Q1",346800,0,"2019-01"
2019-01-31,44571,"Cheyenne","WY","Cheyenne","Laramie County",436,255000,0.00117785630153121,0.0159362549800797,0.0916095890410959,0.054470091192339,0.0309514958881543,"2019-01","2019-Q1",255000,0,"2019-01"
2019-01-31,38583,"Fort Smith","AR","Fort Smith","Sebastian County",437,111200,-0.0089126559714795,0.00815956482320943,0.0848780487804878,0.0337387039561103,0.00897030204032689,"2018-12","2018-Q4",112200,-0.0089126559714795,"2018-11"
2019-01-31,46183,"Lawton","OK","Lawton","Comanche County",438,90500,0.0111731843575419,0.0786650774731824,0.154336734693878,0.0320335528913822,0.00441471980325159,"2010-11","2010-Q4",90900,-0.0044004400440044,"2010-11"
2019-01-31,39220,"Kenosha","WI","Chicago-Naperville-Elgin","Kenosha County",439,158800,0.00825396825396825,0.033181522446324,0.0982019363762102,0.0805536817650749,0.00955115615870916,"2019-01","2019-Q1",158800,0,"2019-01"
2019-01-31,54219,"Roswell","GA","Atlanta-Sandy Springs-Roswell","Fulton County",440,393600,0.00280254777070064,0.0183699870633894,0.0603448275862069,0.0694148225931468,0.0360557886340434,"2019-01","2019-Q1",393600,0,"2019-01"
2019-01-31,32921,"Monroe","LA","Monroe","Ouachita Parish",441,97900,0,-0.00102040816326531,0.0526881720430108,0.0365872855695408,0.0215523350336699,"2018-11","2018-Q4",98000,-0.00102040816326531,"2018-11"
2019-01-31,26319,"Orem","UT","Provo-Orem","Utah County",442,323700,0.00746965452847806,0.0351774864086984,0.166486486486486,0.093328300055284,0.0379675673699389,"2019-01","2019-Q1",323700,0,"2019-01"
2019-01-31,5924,"Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",443,376000,0.00213219616204691,0.0145709660010793,-0.01596440722324,0.0370931614681593,0.0280614224850579,"2006-10","2006-Q4",411900,-0.0871570769604273,"2006-02"
2019-01-31,51758,"Duluth","MN","Duluth","Saint Louis County",444,173200,0.00289519397799653,0.00756253635834788,0.0645359557467732,0.050630533666508,0.0215814946084292,"2019-01","2019-Q1",173200,0,"2019-01"
2019-01-31,54628,"Sunrise","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",445,229300,0.00482033304119194,0.0119152691968226,0.0625579240037071,0.125788894628096,0.0416981881236655,"2006-11","2006-Q4",257200,-0.108475894245723,"2005-11"
2019-01-31,39558,"Lynn","MA","Boston-Cambridge-Newton","Essex County",446,350700,0.00573558933180384,0.0165217391304348,0.068881438585797,0.0971501114327087,0.0474018659710456,"2019-01","2019-Q1",350700,0,"2019-01"
2019-01-31,44641,"Cleveland","TN","Cleveland","Bradley County",447,149900,0.00133600534402138,0.0197278911564626,0.10139603232917,0.057769502180816,0.0269473070899147,"2019-01","2019-Q1",149900,0,"2019-01"
2019-01-31,41715,"Williamsburg","VA","Virginia Beach-Norfolk-Newport News","James City County",448,303700,0.00330360092500826,0.00662910175671197,0.0099767209843698,0.0203492551964104,0.000429064796610978,"2007-05","2007-Q2",332300,-0.0860668071020163,"2005-10"
2019-01-31,39398,"Lees Summit","MO","Kansas City","Jackson County",449,241200,0.00458142440649729,0.0134453781512605,0.121860465116279,0.0677399841941824,0.0291860089647606,"2019-01","2019-Q1",241200,0,"2019-01"
2019-01-31,53569,"Newnan","GA","Atlanta-Sandy Springs-Roswell","Coweta County",450,200800,0.00601202404809619,0.0250127616130679,0.0854054054054054,0.0714522530503567,0.0256324648471067,"2019-01","2019-Q1",200800,0,"2019-01"
2019-01-31,397329,"Holland","MI","Grand Rapids-Wyoming","Ottawa County",451,194500,0.00516795865633075,0.0199265862611432,0.0799555802332038,0.0860959938052772,0.0415941520855019,"2019-01","2019-Q1",194500,0,"2019-01"
2019-01-31,46500,"Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",452,363300,0.00525733259546209,0.00331400165700083,0.0418698021221681,0.0770161428844613,0.0544001555743843,"2006-07","2006-Q3",389500,-0.0672657252888318,"2005-03"
2019-01-31,40737,"San Marcos","CA","San Diego-Carlsbad","San Diego County",453,598600,-0.0005009183503089,0.00117076434186319,0.0434024751612341,0.0635466650158196,0.0463804584049945,"2018-12","2018-Q4",598900,-0.0005009183503089,"2018-12"
2019-01-31,10700,"Canton","MI","Detroit-Warren-Dearborn","Wayne County",454,268100,0.00638138138138138,0.0182301557159134,0.0501370936153545,0.0629234164001016,0.0470417172078901,"2019-01","2019-Q1",268100,0,"2019-01"
2019-01-31,38968,"Herndon","VA","Washington-Arlington-Alexandria","Fairfax County",455,528200,0.0055206548638873,0.016355589763325,0.0403781760882411,0.018179197320678,0.0242402470514882,"2005-11","2005-Q4",560700,-0.0579632602104512,"2005-06"
2019-01-31,8814,"Queen Creek","AZ","Phoenix-Mesa-Scottsdale","Pinal County",456,294300,0.00718685831622177,0.0261506276150628,0.112665406427221,0.0862492390821847,0.0516854137290161,"2006-07","2006-Q3",301200,-0.0229083665338645,"2006-03"
2019-01-31,38047,"Covington","GA","Atlanta-Sandy Springs-Roswell","Newton County",457,153700,0.0145214521452145,0.0541838134430727,0.145305514157973,0.117736908305199,0.0278342904868598,"2019-01","2019-Q1",153700,0,"2019-01"
2019-01-31,17309,"Carmel","IN","Indianapolis-Carmel-Anderson","Hamilton County",458,345000,0.00319860424542018,-0.000868809730668983,0.0563380281690141,0.0420400194503272,0.0253862289097502,"2018-10","2018-Q4",345300,-0.000868809730668983,"2018-10"
2019-01-31,54294,"San Angelo","TX","San Angelo","Tom Green County",459,133400,0.00225394440270473,0.00907715582450832,0.0261538461538462,0.0450917282602079,0.0346392785061655,"2019-01","2019-Q1",133400,0,"2019-01"
2019-01-31,52387,"Hamilton","NJ","Trenton","Mercer County",460,232600,0.000860585197934596,0.00998697351280938,0.0728782287822878,0.0303523174005997,-0.00797888311630202,"2006-10","2006-Q4",282500,-0.176637168141593,"2004-09"
2019-01-31,34312,"Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",461,146700,0.00204918032786885,0.00755494505494505,0.0576784426820476,0.0504450507274303,0.0355974145369176,"2019-01","2019-Q1",146700,0,"2019-01"
2019-01-31,3761,"Bothell","WA","Seattle-Tacoma-Bellevue","Snohomish County",462,617300,0.00472005208333333,0.00882497140055565,0.0641268746767799,0.113819023393728,0.0518657739282724,"2019-01","2019-Q1",617300,0,"2019-01"
2019-01-31,40013,"Newton","MA","Boston-Cambridge-Newton","Middlesex County",463,1079800,0.00643116786280175,0.00868752919196637,0.0663638159194154,0.0795871447613345,0.0484296138306426,"2019-01","2019-Q1",1079800,0,"2019-01"
2019-01-31,27768,"Warner Robins","GA","Warner Robins","Houston County",464,113300,0.00354295837023915,0.0179694519317161,0.0957446808510638,0.044123394129336,0.00947861793663618,"2019-01","2019-Q1",113300,0,"2019-01"
2019-01-31,31567,"Flagstaff","AZ","Flagstaff","Coconino County",465,373600,0.00592353257942919,0.0157694399129962,0.0723306544202067,0.07330144830237,0.0213686138545932,"2019-01","2019-Q1",373600,0,"2019-01"
2019-01-31,44583,"Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",466,490400,0.00245298446443173,0.00884591647809093,0.0422954303931987,0.0543947835148502,0.045425239973393,"2006-07","2006-Q3",514400,-0.046656298600311,"2005-12"
2019-01-31,38581,"Fort Pierce","FL","Port St. Lucie","Saint Lucie County",467,149500,0.00537995965030262,0.0204778156996587,0.107407407407407,0.176236420686431,0.0463856104270259,"2006-07","2006-Q3",182000,-0.178571428571429,"2005-04"
2019-01-31,20128,"Redwood City","CA","San Francisco-Oakland-Hayward","San Mateo County",468,1626600,-0.00586725339200587,-0.0178722376524574,0.0177699912401452,0.110600741841489,0.0770392797708712,"2018-10","2018-Q4",1656200,-0.0178722376524574,"2018-03"
2019-01-31,13712,"Santa Barbara","CA","Santa Maria-Santa Barbara","Santa Barbara County",469,1170200,-0.00281210055389859,-0.00196162046908316,0.0561371841155235,0.058850102206021,0.0282815833660113,"2018-11","2018-Q4",1174000,-0.00323679727427598,"2018-07"
2019-01-31,52839,"Lafayette","IN","Lafayette-West Lafayette","Tippecanoe County",470,136200,0.00516605166051661,0.0209895052473763,0.0707547169811321,0.0560383022495987,0.0186689486439826,"2019-01","2019-Q1",136200,0,"2019-01"
2019-01-31,32471,"Leesburg","VA","Washington-Arlington-Alexandria","Loudoun County",471,529200,0.00208293883734141,0.00973096737263881,0.036427732079906,0.0312193860576817,0.0242370531711233,"2005-10","2005-Q4",583100,-0.092436974789916,"2005-02"
2019-01-31,51757,"Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",472,252400,0.00437723836052527,0.0140618722378465,0.0916955017301038,0.083914069528946,0.0337537310399807,"2019-01","2019-Q1",252400,0,"2019-01"
2019-01-31,40355,"Pittsburg","CA","San Francisco-Oakland-Hayward","Contra Costa County",473,426200,-0.0014058106841612,-0.0102183000464468,0.0515667406859117,0.113212907804054,0.0680726486280498,"2005-12","2005-Q4",465400,-0.0842286205414697,"2005-05"
2019-01-31,24339,"Decatur","IL","Decatur","Macon County",474,65100,0.00153846153846154,-0.00762195121951219,0.036624203821656,0.00594163149575055,-0.0238812708932273,"2010-02","2010-Q1",108200,-0.398336414048059,"2003-10"
2019-01-31,33334,"Parker","CO","Denver-Aurora-Lakewood","Douglas County",475,472800,-0.00126742712294043,0.00127064803049555,0.0247074122236671,0.0741747111072135,0.0454986682133613,"2018-11","2018-Q4",473800,-0.00211059518784297,"2018-11"
2019-01-31,45417,"Georgetown","TX","Austin-Round Rock","Williamson County",476,298900,0.00134003350083752,0,0.0509845288326301,0.0664325707710829,0.0400649843332936,"2019-01","2019-Q1",298900,0,"2019-01"
2019-01-31,31525,"Fall River","MA","Providence-Warwick","Bristol County",477,248800,0.000402090872537193,0.0150958792329661,0.0564755838641189,0.0595647564207027,0.0152763447017488,"2006-01","2006-Q1",261000,-0.0467432950191571,"2004-11"
2019-01-31,396020,"Arden-Arcade","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",478,372100,0.00431848852901484,0.0114161456917641,0.0496473906911142,0.069277242434894,0.0397427791102489,"2005-10","2005-Q4",383800,-0.0304846274101094,"2005-05"
2019-01-31,33031,"Nashua","NH","Manchester-Nashua","Hillsborough County",479,285600,0.00492610837438424,0.0174563591022444,0.0859315589353612,0.0574525538078905,0.0235459988261004,"2019-01","2019-Q1",285600,0,"2019-01"
2019-01-31,41109,"Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",480,233900,0.00214224507283633,0.00993091537132988,0.0294894366197183,0.0301677236486015,0.000128350499826846,"2007-03","2007-Q1",261600,-0.105886850152905,"2005-09"
