RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
25104,Hialeah,Florida,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57900,58500,52400,53800,55100,58400,58900,60900,60500,60500,58300,64200,62600,66e3,63e3,65400,64600,64700,64300,65500,68400,69600,72200,74700,76300,77400,74800,73e3,73900,74800,78600,79300,80800,82300,83400,89300,90600,91200,89200,89400,91e3,90600,94300,94400,97400,93600,94400,93800,97400,99e3,100200,102400,102400,106400,107500,113200,109600,111500,113300,126300,127600,126200,119600,125200,126500,125900,120500,121800,123400,127700,127e3,127800,128600,131800,132100,132e3,132300,134700,135600,133900,133600,132600,137100,146800,150600,153600,144400,149300,146800,151600,147900,148500,146800,147300,
20328,San Bernardino,California,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89800,90400,92400,95500,98700,96900,93500,88700,87300,88700,88300,89300,92100,94e3,96e3,96800,93100,9e4,88600,95e3,96800,100200,101600,106800,106500,103900,102e3,103700,106800,110100,108900,110900,110900,115e3,116500,120900,126800,132600,131500,138200,138600,143500,134700,140900,144200,153500,151100,152200,152400,152800,157600,160500,164500,162100,164100,167300,172900,174600,176300,176300,177800,179e3,177900,177600,176500,182100,185800,188e3,189700,185400,189100,187800,192e3,191300,193600,193600,196400,196900,199500,198500,198800,202700,206300,211800,21e4,212700,216300,224900,228100,225500,222600,228800,234100,240500,235100,238100,235900,239900,238500,240700,236200
51405,Chula Vista,California,69,317600,308300,296700,287200,274200,269700,259100,250400,248300,243200,246900,235300,232e3,220300,218400,211500,205900,207e3,212500,219800,218400,220900,217500,215400,215400,219e3,224700,221800,223700,224500,231700,224700,221900,217900,222e3,222500,219500,215900,219400,218400,218900,213800,207500,206e3,202700,203e3,207100,203800,210800,200800,205700,204600,215300,219700,223300,220100,218500,217500,221300,226800,231900,236800,242400,252300,256900,262900,268400,275600,278400,277800,281500,283500,287100,291500,296900,296300,299500,302200,305800,305600,304700,311e3,315500,314800,315200,316400,312800,312300,313700,323100,329400,332800,339400,337300,339200,341500,347500,348800,347700,347400,347600,348700,350100,350500,353900,359900,366800,372900,371500,373900,371300,378900,384400,390100,388100,391400,394700,396600,392500,391300,394700,398300,401900,407400,414200,415800,411700,406500,406600,410800,
26922,Saint Petersburg,Florida,70,100600,99e3,99900,97e3,91300,80700,74100,73700,72100,66600,59400,53300,48200,46600,48300,52e3,53800,54e3,52e3,52200,54200,56600,54400,52400,52800,53200,55600,53600,54700,49700,46700,42600,42300,42500,41400,41e3,39500,40300,40500,43900,45500,45300,41600,41400,42200,42800,41800,40700,39100,39700,42100,44500,43800,43100,42500,43500,42700,45300,47300,49e3,46800,47500,47700,49500,47700,47e3,48400,51200,53200,52800,50800,50700,51300,52500,53200,54100,55500,55700,55900,55700,56300,56700,57200,58700,59300,58200,55700,55700,57200,58e3,57600,58100,59900,61600,62300,62600,63300,64700,66700,71400,72200,74300,70300,71800,72900,77600,79700,81300,82700,86800,88400,90200,89500,91200,92400,93500,92400,93800,91500,95300,98100,105700,108200,111200,110700,115e3,110700,113800,106400,11e4,
53856,Pensacola,Florida,71,76900,78600,73700,75900,71300,71600,71500,72100,74800,71e3,70100,67700,65200,64700,61e3,59600,59100,58300,58800,55600,62300,65700,62400,53500,44600,49200,50300,56100,55e3,51500,48100,47200,47900,49200,44800,43400,39e3,43500,42900,44600,42800,45100,44400,44400,38200,39600,38700,42900,41400,41100,40200,40400,39300,38400,37800,40200,42900,41700,40500,38700,39400,38900,39800,40900,41700,41400,41200,42600,41900,41400,36e3,37300,38500,41800,43300,44e3,46100,45600,43800,43300,43400,46400,47e3,46700,44700,45100,44e3,44300,44300,46800,48100,51900,49600,50400,46100,49500,5e4,52400,51900,51300,50200,49300,49600,51100,53100,53500,54700,53600,55600,56700,58300,58700,59600,61300,65200,64100,69200,68200,66700,65200,64500,70400,69700,73400,73900,72200,72300,72800,75100,78600,
5573,Lawrenceville,Georgia,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61600,61600,62700,63e3,62500,60900,61300,60800,60700,61600,64200,66100,66300,66100,67100,68200,68700,68300,69600,71400,72500,72800,73800,76600,77900,79e3,78e3,79600,81400,82100,84200,85200,87900,89300,90300,91500,92100,93100,94100,94400,94700,94500,94600,94800,97400,97400,95600,93300,94200,95600,96900,97500,99400,97500,97800,99300,104400,106800,108700,109300,111200,112600,116900,119700,120800,120200,119900,119700,119200,121400,122300,125800,122800,125700,125800,129e3,130900,13e4,132600,132800,138400,140600,143600,142900,143500,145600,,
20604,Spokane,Washington,73,120200,122400,119e3,116300,111800,114400,116300,115900,111600,112600,112900,111700,11e4,110600,111200,110200,108600,111300,109800,110100,111400,114e3,107200,105300,104900,114500,112800,109900,104100,102100,97600,93900,90400,93400,92600,88600,86e3,84400,89600,84500,84300,81600,82800,81600,77200,81e3,78600,83e3,77400,77800,76700,77600,79e3,76800,77200,77400,78700,79900,78200,81700,84700,88500,88700,85700,83700,81900,82900,83700,83800,83600,83100,84300,83500,88200,82800,84e3,81700,85100,85300,86400,90300,89800,89700,88500,91500,91700,93200,92400,96100,99200,100400,99700,96500,97800,99800,99400,98900,105500,106e3,109300,104200,109100,108500,111200,112500,114800,114800,116900,117100,118300,118500,120700,120500,122600,123800,124400,125400,126500,131e3,132800,137200,140800,140100,139800,138800,143900,144900,143900,145500,145600,
398849,Madison,Wisconsin,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,122900,118600,118300,116200,116700,118e3,110500,107400,106e3,110500,114e3,114100,113900,113e3,106800,112600,109100,111900,99400,101400,102100,105600,109e3,112200,114400,114100,113700,117400,117900,114e3,111600,105100,106400,107700,113500,115900,115300,114700,114200,118200,116400,118800,113900,109100,107100,110500,118300,117100,118400,117800,117e3,114600,12e4,120800,125700,123400,124400,123e3,123100,125200,125500,126400,127800,128300,128100,128700,131400,133500,132e3,129600,127500,129200,131600,133100,135200,138600,144100,144300,142900,139900,146400,149900,150700,147900,148200,151200,152500,151100,149700,150300,148600,149900,150100,154600,153300,157900,159400,165600,161800,161300,163800,170600,
6210,Norfolk,Virginia,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101400,104100,105400,100500,100700,98800,104200,99900,100700,101800,105500,109600,113400,112900,109800,107500,109200,112500,114400,117200,116400,118400,117400,120100,121700,121e3,120700,121600,122600,122100,119400,123800,124400,128100,123400,126300,127500,13e4,130100,124e3,122800,116900,117800,
18298,Glendale,Arizona,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,102200,103700,108600,101400,104e3,102800,113500,115600,12e4,120700,123900,124e3,126900,116300,118600,114700,119800,119900,119800,125300,125400,134800,141400,146800,144400,135700,134300,127e3,129600,127400,137700,139100,136600,135900,
54346,Scottsdale,Arizona,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2300,2300,2300,2300,2300,2200,2100,2100,2100,2100,2100,2100,2100,2100,2100,2300,2300,2400,2200,2200,2200,2200,2200,2300,2200,2200,2200,2200,2300,2200,2200,2300,2300,2300,2300,2400,2500,2600,2600,2500,2500,2400,2500,2400,2500,2500,2700,2600,2600,2600,2600,2600,2600,2700,2800,3e3,2900,2900,2700,2700,2700,2700,2700,2800,2900,3300,3300,3400,3e3,2900,2700,2700,2700,2800,2900,3e3,2500,
52001,Fayetteville,North Carolina,78,,,,,,,58e3,55300,56800,58600,54900,52200,53e3,54600,56500,53400,58e3,58200,59100,56400,56200,56800,55800,52200,56900,55700,58600,50500,50600,49200,49200,49100,48500,52900,56e3,57300,57100,51500,50300,46100,53e3,50300,49200,45500,44700,45400,43400,43700,43500,45600,47200,47200,46400,44300,42700,41100,43100,46300,45500,42200,40300,39600,39300,37400,38300,40100,40700,39300,39200,39700,40900,40700,40500,39700,41900,42900,44e3,41600,39400,40200,40700,42600,41700,41700,40500,41400,41e3,40900,39600,40500,41400,40600,39700,38200,38100,38800,39400,38e3,37900,38300,40300,37200,37700,38300,41400,41400,41800,42300,45900,46600,47e3,44600,42500,42200,42500,46500,47600,48e3,48e3,47200,48100,45600,44400,43400,47100,49100,50400,50500,51100,50200,
3737,Boise,Idaho,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101600,106800,106800,105500,108e3,107900,110900,110500,111900,112500,111600,113800,114300,115900,117900,120800,122100,122400,123e3,124600,126500,126900,129e3,129200,131500,133100,134100,133e3,131200,130700,131e3,131500,133100,134800,136600,136e3,137200,137300,138800,140500,143100,146e3,143600,144500,144200,148700,148800,150600,151800,152900,153800,154500,155600,156200,157700,157200,159500,161e3,165600,167600,168200,171e3,171600,173200,175200,178600,180200,179300,176300,179800,182100,187600,188800,191e3,,,,,
20362,Sarasota,Florida,80,136900,137800,136200,131200,122400,117400,116e3,114200,108200,101500,93800,88100,84200,81700,81400,77900,80100,81100,80700,79900,78800,81200,78700,77800,76900,78300,79400,79200,77400,76e3,73400,73100,72100,73500,71700,70400,69600,65900,63600,61700,62400,65800,67100,69300,67900,68900,69600,68300,67700,66900,69200,68200,69600,68300,72e3,72600,75e3,72700,72e3,71600,73900,75800,76800,78e3,80200,83e3,83200,83400,83900,84500,89300,89900,9e4,85700,86300,89500,90400,90500,91400,95300,97800,99900,102600,1e5,100200,98100,105e3,103e3,104200,104600,108300,11e4,112700,114500,117600,118800,125200,126400,128300,127400,130400,131800,133400,132600,134300,137e3,138400,140800,139600,142200,142400,140300,139e3,139700,145100,145600,144500,143100,147800,148500,155100,155100,159900,152700,155e3,153900,155e3,151900,149600,153e3,
44564,Chesapeake,Virginia,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117300,119700,121e3,123900,122e3,122e3,120700,123200,121e3,120100,120700,122300,123e3,121400,122300,123300,127800,129300,130700,133500,137100,138500,135400,133900,137100,140100,139700,137300,137400,141900,145200,154800,152500,150100,139700,137300,135800,135100,138300,142700,141800,140500,139e3,
31614,Fort Myers,Florida,82,141100,131600,123500,116400,111400,107200,101800,100400,94500,89600,78100,68500,59700,56300,51800,50600,50800,52e3,53200,53900,56e3,56300,56e3,54200,52e3,50700,50700,50400,51100,49600,49600,48800,47400,48600,48600,50200,48400,47700,49800,51100,52300,51200,52e3,51800,53100,54400,56400,56800,57100,55500,54600,54200,56300,57e3,59700,59300,62800,63e3,63300,61900,60400,62900,63900,65600,65e3,65700,66700,65300,66e3,65700,69200,73300,75500,76100,73400,73800,76100,75e3,74900,75200,78500,83100,84500,86300,84e3,83e3,83100,85200,86600,88900,89400,90300,90700,92100,94e3,94e3,94300,95400,96500,95100,91700,93400,92600,99700,107800,121100,124200,119300,116300,118400,121e3,121200,122300,123e3,125e3,126e3,127100,127800,129400,130300,130700,129e3,128300,125600,125800,125500,128200,126300,134300,139300,
18251,Garland,Texas,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114200,115700,118e3,118900,119300,121800,123400,129200,127500,128100,125100,129e3,130700,131100,130400,127700,129900,131800,134900,140600,142500,144500,141200,142800,148300,151200,149400,147600,152500,156e3,160600,
4888,Gilbert,Arizona,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1400,1300,1400,1300,1400,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600,1700,1700,1700,1700,1600,1700,1600,1400,
26187,North Las Vegas,Nevada,85,,,,,,,,,,,,,,,,,,,87300,84600,83800,83600,83400,83200,84700,84400,84200,83200,82100,81400,80400,78e3,76700,73400,73500,73e3,75100,75800,76700,74500,73700,71300,70500,69700,69600,67400,67e3,65600,68800,68200,70300,71100,73800,73700,72400,71e3,71e3,7e4,7e4,71100,72300,74400,76300,79600,82200,87400,90400,92700,93200,95800,96600,97400,97600,100400,100400,89200,88700,89800,104900,109300,112200,112e3,111900,114900,115800,117e3,116400,111200,114300,115900,122100,120800,120300,126e3,127800,128e3,129800,127e3,128400,123e3,127e3,127500,129200,127600,128800,129200,133100,132e3,138100,141300,146700,149100,146200,145900,145100,148200,149100,148700,151600,154500,160200,163e3,167100,168600,170800,174800,176600,180400,184200,187800,193200
11540,Fremont,California,86,442100,437600,413800,399200,365300,356300,347900,351700,358100,350200,348700,323800,312900,299900,301300,29e4,281800,285e3,299e3,302700,300800,297900,307e3,290400,282700,274700,284400,286700,279600,297200,296500,304300,290700,286400,283200,279100,279400,264e3,250800,233700,235200,24e4,255800,263600,259100,250100,237600,227e3,231e3,232600,253600,261400,269200,271800,273100,285100,291e3,297900,299500,305500,305200,311500,313400,331800,341200,354600,342800,344500,352800,377800,387200,391800,384700,385200,388100,399600,406e3,410500,407700,406200,399900,404600,409500,414100,419e3,426100,441200,446200,445300,434400,442200,462200,480600,477100,463700,440400,462e3,483800,515700,505400,497700,499400,504600,507400,510100,508300,517900,485900,501200,486200,513300,501500,514500,521800,536e3,539300,539600,543900,564700,564800,555200,533500,549300,548600,568800,586e3,574200,596e3,,,
54311,Santa Clarita,California,87,364800,360400,343200,339600,331800,325100,304700,294900,290600,290200,280300,276700,273900,278700,272300,276400,269100,264100,243400,244700,253e3,267500,264900,262200,267e3,258800,252300,251600,251400,255e3,245600,245300,246200,247200,254600,254900,257400,255500,245100,247600,242300,245700,231900,226600,227900,232e3,227500,225e3,226800,221600,219400,214300,222e3,221400,219700,225100,231200,233800,229300,230400,233900,238e3,241600,250900,269900,279800,285700,286e3,292e3,292400,289500,289700,290500,293500,297200,308e3,308500,302500,297400,299900,319800,324300,331800,325400,334400,330600,333500,326400,336800,337600,343200,343e3,338400,344200,341600,348400,354700,363900,364100,358800,357900,360900,370400,369900,369200,366800,371900,370600,370400,373100,380300,383300,378500,384200,385600,388500,392600,398400,418800,414800,424700,425200,434e3,43e4,431100,428200,433600,435200,448e3,439300,423500
12065,Irving,Texas,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96300,93600,91700,95e3,97100,98600,98800,97900,93600,88900,90500,94800,103200,103500,102900,100800,104900,109400,112900,112700,115100,114300,113800,114600,116700,119400,119300,120500,120400,116700,116400,118600,124200,126100,125900,125800,128e3,132700,135800,135600,132800,130900,131400,132700,138500,140600,145700,148e3,147100,149200,145800,152600,151400,154300,156e3,
30258,Arlington,Virginia,89,254300,254600,257700,255400,245900,234e3,223900,228300,226e3,238800,221e3,211700,195800,210500,211600,207300,196800,192700,193900,195700,204900,195600,188700,180800,180100,189300,183200,193200,172800,175700,167600,178200,180700,191100,190100,198800,190200,190900,184900,171500,168300,167100,177400,187400,178300,179900,168800,186900,189400,205800,195500,195900,190800,194e3,196200,187300,174800,166800,181100,193500,184600,182e3,190600,211900,215900,216200,205700,201900,186300,192700,186400,196200,201300,207300,206100,208300,218100,218600,219100,210900,212900,209200,212100,207500,203800,204500,207600,209700,202600,204900,219200,231100,212200,194700,187e3,211e3,225800,231600,230100,222700,213400,205e3,205e3,212600,227400,238900,248200,246200,237900,227300,219300,225100,231100,239600,238800,234200,234e3,239e3,238500,241600,229e3,242400,243e3,253800,245800,241400,239200,237900,244400,250700,
26967,Santa Rosa,California,90,327300,304900,307600,304e3,302700,287500,275300,256400,241500,231500,230800,231300,232900,229100,230800,223800,228700,231600,239e3,242700,238800,233700,227800,223600,227400,231200,241300,241800,241800,238600,239100,236300,227100,219600,218400,224900,223e3,215500,209900,212300,213800,215100,208600,205700,205100,204500,205500,202200,208200,208700,216200,218800,223800,223800,222500,224800,223900,225600,229800,241200,247e3,238800,239600,245100,266800,272900,274600,276200,278400,294700,301100,306900,308800,308800,313200,311600,316e3,315800,319800,325200,331900,337e3,344600,348e3,345700,344100,350700,360100,359900,360900,368e3,374200,376500,372e3,369300,375500,384600,39e4,383800,386e3,394e3,404200,409600,409900,418900,419300,423e3,415100,419900,432900,448100,450800,445500,448e3,447600,450900,449700,451800,450200,442e3,456300,454800,465100,451700,466600,472700,480900,475100,465600,467300,
24960,Greenville,South Carolina,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52900,51500,50800,55600,58200,60400,56300,55e3,61e3,64200,67400,61500,59200,58300,6e4,61300,61500,60400,63e3,60300,67100,75e3,81200,76700,74800,75200,8e4,75800,76300,74400,79100,78900,
13150,Oxnard,California,92,360300,346100,337500,315200,296700,280800,277500,277300,266300,262100,252e3,250400,241800,233100,229e3,233400,242300,244900,236900,238500,241200,253300,264200,266300,262900,258300,26e4,266900,26e4,252100,243e3,243600,247300,256400,251e3,246800,241600,242600,242600,238500,237800,243800,235900,235500,226100,236400,240300,240300,235200,234100,237500,241900,238700,241500,238400,244400,251400,261700,263400,259400,262300,271100,285400,292e3,296100,297900,300900,309500,314700,321700,325500,324200,320400,316900,320700,323500,334700,337200,341e3,336100,334100,329400,334800,338600,349300,349500,348900,345800,345900,347700,346400,347300,352300,361900,359e3,364900,364900,371400,369900,366200,368200,372500,384600,387100,386900,385500,391400,402200,401300,404300,399800,409100,408400,409400,405600,406200,411500,412100,420900,413200,419100,413700,426700,426e3,430800,432e3,430300,429700,431200,443e3,
6752,Richmond,Virginia,93,110800,102300,102400,98200,103300,99300,99e3,101100,98700,92400,87800,83100,77900,74300,75400,81900,75600,74500,68300,75600,77400,76200,72200,66700,67600,63e3,62700,66400,67900,62100,52100,47300,48500,50600,52200,49500,45100,45900,49400,47700,44300,43200,47400,52400,52400,52900,48600,47500,49700,47900,50500,48100,50100,51e3,49300,49300,46700,49300,49300,51900,51200,53100,53200,54400,57200,56100,58700,55700,56e3,57100,58800,61e3,60200,64700,66500,63200,59400,64800,69900,75900,68500,66e3,62e3,65400,72100,71900,72900,73700,72300,72300,69600,74100,75900,74400,79100,76500,74400,69e3,67600,71200,75400,76400,74900,73900,76800,81200,84900,83600,82800,82500,84200,85600,86e3,88400,86600,85500,95200,98200,101700,95e3,101900,106e3,106700,100600,97300,101700,102600,100400,98100,104300,
17759,Des Moines,Iowa,94,77100,75800,75400,75100,77e3,75600,76900,75800,75800,71300,68800,63100,61200,62100,67300,70800,72800,72100,70600,71600,75500,72e3,66200,60100,63900,69e3,74300,73600,64100,57200,54200,58e3,61200,62500,60800,53200,49100,49e3,53100,55100,55300,54e3,54600,53100,54500,54800,55900,57e3,55700,56500,54700,55500,55e3,56200,56800,58800,63100,66900,70600,69600,68500,65600,64900,63800,64600,65800,65400,66900,64700,67100,68100,68e3,67700,67500,69900,68900,68600,68500,70700,7e4,69600,68100,69100,72500,74100,75400,76700,79600,80300,79500,78300,77600,79700,79300,80100,80200,81300,83400,83600,83200,85400,86800,89900,91e3,91600,95500,95500,95500,90600,94200,94500,99200,98700,99700,98400,99500,103700,103700,100600,102200,103400,102100,98300,96700,1e5,101500,103e3,101500,101500,108800,113800
53673,Ocala,Florida,95,88400,90200,90400,88200,87200,81300,81700,83100,79300,73900,68200,66500,68100,68e3,72700,69700,71300,63500,64500,65100,65900,63100,59300,59900,60900,61400,63500,61e3,59400,54400,52700,52900,51900,52600,49500,49e3,48100,47400,48e3,46800,45700,43800,44800,43700,43200,42e3,42900,44e3,43300,43800,44500,45200,44500,42900,42700,42300,41100,42100,43500,44700,44900,45100,45500,45100,44800,44900,45100,44500,44500,45e3,46400,46800,46400,45500,45500,46500,47100,47300,47900,48500,48e3,47300,47500,48800,5e4,50700,52900,53200,54500,52100,53e3,54500,57200,58400,57700,58200,58600,59100,62e3,63500,63900,62e3,60800,61400,61e3,59200,58700,59e3,61e3,61700,66400,66800,64800,59900,61900,63600,65800,63800,65e3,67400,72200,74e3,75400,73400,76900,77600,80200,81600,82300,81e3,
10477,Boca Raton,Florida,96,126700,118600,110400,111200,115400,119500,114e3,115700,112500,114500,102e3,99300,92100,85200,76100,73500,74800,69300,63900,61700,59700,59300,55300,58900,57700,56800,54400,56100,6e4,58700,58600,57200,57600,53400,51200,53100,55100,57800,55100,56100,54700,54800,53200,55500,60600,61400,57400,56500,56300,58500,55100,58e3,58900,61600,60100,61500,61500,64100,66200,68700,66300,62900,60700,62600,64800,64600,64800,66700,68400,69500,70200,71500,74700,76200,77100,76600,76e3,77700,8e4,79700,80100,81300,84400,83500,84100,83900,86100,87e3,89600,92400,92800,93900,95200,96700,96100,98200,99600,104200,106500,107100,108300,107700,111400,109800,110900,112e3,115e3,121200,121200,121400,114700,118600,118200,122100,121300,128600,130200,131700,125800,135100,132400,133600,128800,133200,137400,,,,,,
44282,Bradenton,Florida,97,128100,116100,113900,114600,113300,113e3,104700,104800,99e3,98500,90100,84e3,77900,71500,67600,71100,73200,73600,70700,68600,66900,66700,63e3,61900,58900,61200,62200,59800,55300,51800,50300,48600,48500,49500,49800,49400,50300,51900,52800,50700,50300,50900,49700,49700,48200,54200,55600,55600,53800,54e3,54700,54500,54500,55400,55800,55500,59600,61400,63100,62e3,60600,60700,63700,65100,67600,64800,65100,65800,67700,69200,69e3,68500,68900,69700,70100,71300,71100,72700,74300,75900,78100,79800,85300,85200,85900,83500,86200,85600,86900,88400,92600,94400,94900,95600,98e3,97300,101100,104e3,109500,111500,113500,114100,113600,112e3,113300,115900,125600,128200,129900,124500,125800,127400,128100,130500,132e3,136200,136200,136100,138800,133300,135700,133e3,139400,137200,138100,140500,137500,137e3,138100,142800,
14701,Woodbridge,Virginia,98,,,,,,,,,,,,,,,,,,,160400,162600,168100,168800,169900,170300,171700,179500,183700,184900,182900,177400,175200,171800,172700,174100,175400,174600,173700,170500,174300,175400,182300,184e3,183300,183500,180600,181300,177700,176900,181400,184700,190100,189700,192300,193e3,194500,192900,192700,193e3,195300,197800,200900,203800,205800,207400,210200,212800,208800,209100,210200,216600,218300,218e3,226600,227400,230600,223700,229900,228300,228300,227e3,230700,232300,229600,229e3,234800,235e3,235200,231e3,231200,231e3,233900,234600,235500,234900,234500,236400,239400,238400,238e3,237500,243500,246800,246900,247800,244800,246700,249e3,252300,250800,249100,249600,253600,254700,253100,253700,256e3,260300,261800,264700,267e3,269600,268800,270800,269900,273700,271900,273600,273e3,280100,280800,
13550,Rochester,New York,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61800,62500,64e3,66200,65600,63500,63500,65700,69400,68100,65300,63800,61800,58500,54400,52800,52800,55e3,57700,54400,52e3,45700,43300,43600,48100,53200,53200,51100,47800,45200,
6285,Oceanside,California,100,294100,283500,263300,243400,230800,233600,226e3,226100,219600,219800,212300,202300,185700,178700,176e3,179e3,177700,184600,187200,190200,194900,202500,202900,198e3,200800,198200,205300,201200,206700,204900,196800,191400,189100,202e3,204700,201800,191800,187600,188e3,187900,196400,193400,192300,187e3,187400,188900,188600,195200,195e3,190100,181100,184300,185600,193900,195900,199600,207800,217800,226100,225700,226800,232200,231e3,228100,230600,232400,239200,240900,246900,249200,254200,253600,257100,261600,274600,285200,282200,288500,282500,292700,286900,283400,277800,273400,273900,273900,281200,283700,286700,284100,288900,288400,287500,29e4,298700,301600,304900,299600,301400,305600,313800,323200,325100,330400,327800,330100,330600,340100,341200,345800,339700,344e3,345900,348900,345900,342100,346300,354800,360200,365900,361300,362700,362100,368300,364e3,364800,361300,368300,363900,372500,
27362,Tacoma,Washington,101,208300,211100,205600,202800,196300,194700,189400,186300,175100,172500,17e4,169600,169200,165600,163100,163700,161900,163800,157500,161300,163100,160800,152500,148500,154400,157500,157900,155e3,151e3,142900,138e3,139200,145800,142600,141400,137100,139200,133e3,129400,125200,126400,121e3,116100,112500,113e3,115100,114100,115100,110800,111300,112800,118e3,122200,123100,124100,121200,120900,120600,123200,124900,128500,135300,139700,144e3,139500,139400,135e3,137800,137900,142e3,144800,146e3,144500,142e3,142800,143600,146700,149400,154400,154100,155600,155100,156600,158700,162e3,166400,166300,17e4,169600,173900,169100,173e3,173600,182100,183500,187500,188500,191500,193600,197e3,200500,202100,203e3,203700,208300,210900,216200,218500,223900,224400,226700,225900,228800,229e3,234800,238e3,242800,244e3,246300,253300,255900,256800,254900,261500,266200,266200,263400,266300,271800,272900,
11671,Grand Rapids,Michigan,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45300,45300,46500,39800,41100,42100,50300,51300,51400,50200,48800,49800,53900,56800,57900,60700,61e3,62300,59200,57e3,57500,60600,60700,61800,60900,65400,66300,67700,67900,67500,70400,69600,71300,67900,72e3,73600,77600,78500,79300,79600,81700,82800,85100,88600,91800,94900,94100,95100,95800,93e3,93500,95700,101600,104400,107100,107700,108400,108900,110100,108700,109e3,108500,109600,109600,112200,115500,119300,122800,124e3,
24821,Gainesville,Florida,103,102400,100900,104800,105700,108e3,105900,103700,105100,107800,106900,102200,100600,100600,94300,93300,93600,97500,86200,82800,80700,77700,74800,66700,68500,70300,75900,79200,77e3,74e3,7e4,65700,59400,56700,55700,56e3,54500,51100,54300,55600,57800,58500,58300,61900,58900,58500,52e3,48700,44400,51e3,54700,59600,54100,54900,58200,58e3,57300,50800,50700,51300,55400,56400,55200,55600,57800,56900,56100,54800,54500,53400,55300,58100,61500,62400,62900,61900,62100,62100,63e3,59200,59400,58400,59300,57400,54900,55600,56700,58600,56300,58e3,57700,60900,56400,57200,57400,59500,60600,60300,67300,67300,69500,69700,72300,75100,74700,75600,77e3,79400,75e3,74600,70700,75600,74700,74200,74100,75500,80900,87300,84400,84900,78700,86400,89200,92500,89600,86800,87300,88800,87600,91600,92600,
