"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,230000,259950,260000,265000,259950,258950,268200,262900,279900,279900,277500,275000,289900,289900,301500,3e+05,283000,289500,299537,305000,306500,295000,308950
"Pawtucket","RI","Providence-Warwick","Providence County",551,159000,159800,159000,159000,159900,159000,149900,159000,149900,149900,149900,144900,147500,139000,139900,139000,138150,130000,129900,129900,129900,120000,119900,124900,124900,123375,119900,124900,127500,129000,129900,129900,125000,125450,125000,124500,124125,124900,125000,129000,129000,129000,130000,130000,135000,129900,129900,124950,124900,121600,128750,130000,142700,144900,150000,149900,149900,149000,149000,149000,144900,144900,144900,141900,142000,145000,148900,149900,154900,156450,149900,149450,149000,149900,155000,155000,158850,150000,159900,159900,159900,164950,165000,165000,164500,169450,172900,179900,178950,184950,185000,180000,179900,179900,179900,189700,189900,189900,194900,199000,199900,199900,209000,202500,199900,199900,199900,2e+05,199900
"Columbus","IN","Columbus","Bartholomew County",552,59900,61900,61900,61900,64950,67500,69000,67900,69900,69900,69900,68500,67900,67700,69250,67900,67900,64900,64900,64900,70000,71950,64900,69900,69900,67700,64900,68900,68900,67500,68900,66750,65900,64950,64900,65000,69900,72900,70000,69949.5,69900,69900,69900,69900,69450,67900,69900,69900,69450,67750,68000,64950,65000,67700,69500,69900,69900,69900,69900,69900,74450,74000,69700,73000,69900,69450,74900,74850,70000,69950,74900,76325,74900,72500,73200,72000,74900,77900,75500,77700,78000,75500,76250,79900,74900,74999.5,71750,71000,77250,78000,83950,79900,79950,79900,84900,84900,80388.5,85200,79900,85000,87750,88375,89900,85450,89500,89900,89900,89900,89900
"San Rafael","CA","San Francisco-Oakland-Hayward","Marin County",553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000,495000,515000,519000,512499.5,522000,522000,499000,479000,485000,485000,525000,527250,523500,520000,523500
"Yuba City","CA","Yuba City","Sutter County",554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171950,174900,172450,179500,176000,179000,182500,189450,188957,184000,173950,177450,187500,189000,189000,189000,195000,189900,193000
"Lauderhill","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",555,57500,55000,55450,57000,54900,53450,50000,51900,49900,48900,49500,45000,45000,44550,44900,44950,42000,42900,41450,45000,47900,44900,42500,39950,44200,45000,44900,44400,44900,45000,46000,52500,53000,51725,52750,54900,55000,54950,53000,53500,55000,55000,55000,57500,59900,59000,59900,59250,59900,60000,59947.5,59900,59900,59900,60000,63000,64000,64900,65000,65000,65000,66977,67500,66000,65000,65000,66500,68000,68950,70000,70000,72000,71000,73500,75000,75000,75000,75000,75000,79000,79250,79000,79000,79000,79900,80000,84900,84900,81250,84900,84949,84700,84245,85158,82000,81950,84000,85000,85000,87900,88633.5,89000,90000,89000,89000,89900,89900,89900,95000
"Passaic","NJ","New York-Newark-Jersey City","Passaic County",556,239000,249950,249000,239450,234900,232949.5,234900,223900,224450,230499.5,207500,199900,197500,184850,197500,195000,189000,180000,174950,198000,199450,190000,194700,191650,190000,190000,189450,182450,189000,182450,179000,179590,179000,182000,189900,189900,184900,182450,170500,169000,159000,162000,169000,160950,159500,169000,179000,169000,169000,175250,175500,184140,179140,189000,189000,186450,179000,174950,175000,175000,175000,170000,170000,179000,189000,191450,191450,199900,199800,189450,195000,179900,185000,180000,195000,179950,179950,195000,179950,189900,199000,2e+05,2e+05,194900,194900,190000,199000,199900,196750,212000,195000,189950,199900,205000,199450,219900,219500,224950,228300,223700,226950,234750,235000,235000,234900,224900,214900,220000,239450
"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange County",557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000,345000,345000,345000,359000,369000,364000,359900,357500,350000,350000,350900,358400,349950,360000,359000,359450,374250,369900,369900,359900,350000,349900,362400,368888,364394,375000,380000,380000,380000,387900,380000,390000,390000,390000,390000,397000,399900,404950,399450,392450,392450,419000,420000,417500,399900,399000,397000,389990,377250,379700,392500,395000,399000,408000,414900,409500,410000,410000,412000,425000
"Fort Mill","SC","Charlotte-Concord-Gastonia","York County",558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,125000,125000,122500,135000,135000,135000,139500,135350,136900,135000,139000
"Cherry Hill","NJ","Philadelphia-Camden-Wilmington","Camden County",559,,,,,,,,,,,,,,,,,,89900,99900,92900,95000,95000,97000,99900,99900,99000,99900,99900,105000,110000,112450,110000,108500,109900,99950,99622.5,99900,109900,99822.5,99900,114631,114631,102450,98681.5,115000,115900,109900,104900,104950,108500,109900,109700,109950,117000,116250,116250,115000,115000,119000,112500,109900,99700,99900,95000,1e+05,1e+05,101750,99900,95000,95000,95000,95000,107000,110000,110000,108000,92900,95000,109450,118250,118450,105000,105000,109900,124975,124900,119250,119000,125000,110000,119900,119400,129899.5,130000,129899.5,129250,129900,129649.5,126471,130000,132450,133200,139900,139000,135000,134950,135000,135000,139900
