"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",45,,,,,194950,198000,198750,187450,192500,177500,169000,170000,175000,180000,172450,149900,155000,165000,159900,150000,169500,169450,169450,169000,169450,150000,150000,150000,159900,159900,159900,165000,184900,184900,169000,179990,179990,182445,177495,175000,189000,178000,178000,178995,186245,179000,189000,190000,184500,174900,176450,174900,167900,166500,169000,169450,174500,153500,153500,152250,159000,167500,167500,168500,167500,169900,175000,175000,175000,170250,164500,158000,164900,167500,179000,179500,169900,169900,169900,172450,167000,175000,150200,152500,162500,170450,175000,182499.5,174950,176500,179950,179900,184200,182450,182450,179000,177000,177000,171950,169950,170000,172500,174500,174950,174900,170394,170888,179900,182450
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",46,269900,271500,279900,293000,299900,289900,292000,269900,266500,269900,252500,242500,240000,230000,232500,250000,249500,231000,228000,225000,220000,220000,224900,224950,219950,245000,249450,254900,250000,269000,274900,271500,279950,285000,265000,260000,286250,310000,332450,333500,345000,349000,360444,345000,345000,329500,325000,345000,339500,324500,349400,332450,349450,354000,349900,339000,349950,385900,365000,349000,329900,356000,351500,352000,368900,380000,388888,388888,388944,364800,362500,369000,373949.5,378950,379900,375000,378950,398800,391950,391500,399949.5,399000,407950,399000,419500,409900,399900,409900,422000,415000,398750,398750,405000,436000,439000,430000,430000,435000,469900,459000,459000,449999.5,445000,450000,471495,455000,465000,451000,451000
"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",47,40000,39900,39000,39000,38250,37900,34900,34900,35700,37000,36500,35000,34900,35450,37000,37000,33700,37000,37050,35000,34900,33750,35250,34900,37900,39000,38700,42900,44900,42850,42800,44500,45750,44700,45000,46500,47950,49900,49900,49000,49450,48900,47500,52000,54400,55900,57500,57000,52000,55000,49900,52250,58900,63750,58950,61000,54700,56900,53500,55500,65000,64900,62400,68900,69900,68900,66640,69700,72000,73950,75000,75000,74950,75000,79900,79900,75000,75900,75000,76900,77350,83600,78900,81000,81000,82000,79999,92000,90000,89000,89000,87850,79900,79000,79900,77900,81500,84900,89500,89000,93500,89950,92000,92450,92250,89799,89900,89900,93200
"Arlington","VA","Washington-Arlington-Alexandria","Arlington County",48,338825,336325,334900,324950,324993.5,320000,315000,335000,329900,310000,299949.5,299999,310000,329900,336250,339000,329000,335000,329500,335000,325000,325000,319475,314950,318975,319975,325000,319950,315000,322900,325000,325000,330000,315000,321950,330000,336650,334900,332000,344900,339900,335000,324900,329500,332400,327000,310000,325000,309999,307450,310000,310000,324000,324000,324000,317450,314900,319500,319000,315000,318500,309900,316400,324900,324900,309900,284900,319900,319900,315000,319900,334950,347000,354900,349990,349500,348500,349000,344900,340000,329999.5,327000,322900,319000,312500,317250,316000,315000,318000,329900,333000,333500,329900,331500,343900,334950,339900,314450,319900,327500,314975,315000,315000,312250,307500,305000,299500,281000,298000
"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900,75000,70000,69900,69800,69900,70930,73900,72900,84070,87000,87000,99900
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,72950,69900,59412,56400,63400,65250,75000,72478.5,72000,71900,68643.5,75000,75900,79900,69000,75449.5,75900,89500,86000,83700
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",51,138000,135000,134900,132500,130000,131000,133000,134000,129999.5,129900,129250,128500,125000,125000,129900,128500,127915.5,127915.5,125000,125000,125000,122000,119900,119888,119500,119000,119000,119000,119000,119000,119000,119000,117900,119900,120000,119949.5,119888,119000,117950,114900,114700,114700,115000,115000,115000,115000,115000,115000,115000,119000,119000,117950,117950,117250,115000,115000,114949.5,115000,110000,110000,110000,113000,115000,115000,119000,119000,116750,119000,115900,116700,119000,119000,116999,115000,115000,115000,114900,117000,119000,118500,115000,115000,114000,112500,111999,112250,117000,119000,119000,119900,120000,120000,124999,124949.5,119900,120000,120000,125000,127500,129000,129000,129999,135000,134500,135000,135000,135000,135000,139000
"Wilmington","NC","Wilmington","New Hanover County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184750,187000,185000,189900,197500,197500,215000,219500,225000,228000,226500,225000,222450,219000,225000,231000,228000,225000,219500,222500,220000,220000,228000,231000,231000,230500,230500,231000,232000
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439800,399000,399000,397000,404500,429000,437500,429500,420000,420000,420000,405000,410000,4e+05,415000,415000,409900,4e+05
"Salt Lake City","UT","Salt Lake City","Salt Lake County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,223450,205000,234250,234250,251000,244900,249900,259900,217450,222450,252000,245000,256950,279900,271500,275000,274900,265000,289000,289000
